,parent_line_item,Mar 2009,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,856.0,2640.0,2572.0,2719.0,2918.0,2662.0,2421.0,3149.0,3802.0,3962.0,4091.0,3599.0
Expenses,,1024.0,2380.0,2244.0,2420.0,2576.0,2291.0,2078.0,2714.0,3276.0,3328.0,3449.0,3091.0
Operating Profit,,-168.0,260.0,329.0,299.0,342.0,370.0,343.0,434.0,526.0,633.0,642.0,508.0
OPM %,,-20.0,10.0,13.0,11.0,12.0,14.0,14.0,14.0,14.0,16.0,16.0,14.0
Other Income,,571.0,110.0,65.0,240.0,43.0,41.0,21.0,23.0,26.0,35.0,27.0,1944.0
Interest,,3.0,2.0,3.0,4.0,4.0,9.0,10.0,14.0,14.0,12.0,10.0,12.0
Depreciation,,21.0,54.0,54.0,58.0,65.0,79.0,76.0,76.0,82.0,82.0,89.0,75.0
Profit before tax,,379.0,314.0,337.0,478.0,316.0,323.0,278.0,367.0,456.0,573.0,570.0,2366.0
Tax %,,22.0,32.0,27.0,16.0,33.0,27.0,25.0,21.0,26.0,26.0,25.0,17.0
Net Profit,,295.0,214.0,247.0,400.0,211.0,237.0,208.0,290.0,335.0,427.0,430.0,1974.0
EPS in Rs,,77.22,45.91,52.94,85.75,46.33,52.13,45.59,63.7,73.58,93.68,94.31,433.42
Dividend Payout %,,21.0,153.0,42.0,26.0,52.0,27.0,110.0,118.0,88.0,80.0,106.0,0.0
Sales Growth %,Sales,-4.21,,-2.56,5.71,7.32,-8.79,-9.03,30.03,20.76,4.2,3.27,-12.03
Material Cost %,Expenses,53.0,56.0,54.0,56.0,58.0,54.0,55.0,60.0,60.0,56.0,57.0,59.0
Manufacturing Cost %,Expenses,9.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,0.0
Employee Cost %,Expenses,5.0,9.0,10.0,10.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,9.0
Other Cost %,Expenses,53.0,23.0,22.0,21.0,20.0,20.0,17.0,15.0,14.0,15.0,15.0,19.0
Exceptional items AT,Net Profit,209.0,30.0,32.0,17.0,17.0,0.0,-2.0,1.0,-1.0,-1.0,0.0,1540.0
Profit excl Excep,Net Profit,86.0,184.0,215.0,384.0,194.0,237.0,209.0,290.0,336.0,427.0,429.0,434.0
Profit for PE,Net Profit,86.0,184.0,215.0,384.0,194.0,237.0,209.0,290.0,336.0,427.0,429.0,434.0
Profit for EPS,Net Profit,295.0,214.0,247.0,400.0,211.0,237.0,208.0,290.0,335.0,427.0,430.0,1974.0
Profit Growth %,Net Profit,31.0,,17.0,78.0,-49.0,23.0,-12.0,38.0,16.0,27.0,0.0,1.0
