,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,437524.0,347176.0,359942.0,424039.0,527701.0,485660.0,378058.0,598149.0,839472.0,774349.0,755950.0,784158.0
Expenses,,427348.0,327478.0,328134.0,384311.0,493844.0,466811.0,339964.0,554888.0,817197.0,704912.0,722809.0,715428.0
Operating Profit,,10176.0,19698.0,31809.0,39727.0,33857.0,18850.0,38093.0,43262.0,22275.0,69437.0,33141.0,68730.0
OPM %,,2.0,6.0,9.0,9.0,6.0,4.0,10.0,7.0,3.0,9.0,4.0,9.0
Other Income,,5806.0,5053.0,4201.0,3415.0,3129.0,-7750.0,4551.0,4334.0,6235.0,4781.0,6802.0,4988.0
Interest,,3458.0,3106.0,3465.0,3511.0,4344.0,6028.0,3124.0,4857.0,6953.0,7364.0,8776.0,7969.0
Depreciation,,4529.0,4819.0,6223.0,7067.0,7514.0,8766.0,9804.0,11006.0,11859.0,14510.0,15284.0,16965.0
Profit before tax,,7995.0,16827.0,26321.0,32564.0,25127.0,-3694.0,29716.0,31733.0,9698.0,52344.0,15882.0,48784.0
Tax %,,34.0,33.0,27.0,34.0,33.0,-136.0,27.0,24.0,15.0,24.0,18.0,25.0
Net Profit,,5273.0,11242.0,19106.0,21346.0,16894.0,1313.0,21836.0,24184.0,8242.0,39619.0,12962.0,36802.0
EPS in Rs,,3.62,7.72,13.12,14.65,11.96,0.93,15.46,17.13,5.84,28.06,9.18,26.06
Dividend Payout %,,30.0,30.0,47.0,93.0,52.0,297.0,50.0,48.0,50.0,42.0,32.0,5.0
Sales Growth %,Sales,-7.54,-20.65,3.68,17.81,24.45,-7.97,-22.16,58.22,40.34,-7.76,-2.38,3.73
Exceptional items,Other Income,1718.0,1367.0,44.0,108.0,0.0,-11305.0,2.0,18.0,0.0,375.0,1945.0,0.0
Other income normal,Other Income,4088.0,3686.0,4157.0,3307.0,3129.0,3555.0,4549.0,4316.0,6235.0,4406.0,4857.0,4988.0
Exceptional items AT,Net Profit,1103.0,913.0,31.0,71.0,0.0,-11305.0,1.0,14.0,0.0,284.0,1570.0,0.0
Profit excl Excep,Net Profit,4170.0,10329.0,19075.0,21275.0,16894.0,12618.0,21835.0,24170.0,8242.0,39335.0,11391.0,36802.0
Profit for PE,Net Profit,4170.0,10329.0,19075.0,21275.0,16894.0,12618.0,21835.0,24170.0,8242.0,39335.0,11391.0,36802.0
Profit for EPS,Net Profit,5273.0,11242.0,19106.0,21346.0,16894.0,1313.0,21836.0,24184.0,8242.0,39619.0,12962.0,36802.0
Profit Growth %,Net Profit,-29.0,148.0,85.0,12.0,-21.0,-25.0,73.0,11.0,-66.0,377.0,-71.0,223.0
