,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,8197.0,8762.0,9434.0,10238.0,11423.0,11889.0,13396.0,14507.0,16623.0,17109.0,18298.0,19539.0
Expenses,,7335.0,7558.0,8164.0,8919.0,9741.0,10138.0,11247.0,12912.0,14897.0,14242.0,15162.0,16107.0
Operating Profit,,861.0,1204.0,1270.0,1319.0,1683.0,1751.0,2150.0,1595.0,1726.0,2867.0,3136.0,3432.0
OPM %,,11.0,14.0,13.0,13.0,15.0,15.0,16.0,11.0,10.0,17.0,17.0,18.0
Other Income,,295.0,161.0,186.0,201.0,391.0,440.0,338.0,384.0,-781.0,290.0,406.0,409.0
Interest,,41.0,44.0,43.0,55.0,60.0,124.0,151.0,252.0,425.0,364.0,159.0,138.0
Depreciation,,155.0,126.0,131.0,153.0,172.0,200.0,213.0,213.0,239.0,313.0,326.0,352.0
Profit before tax,,961.0,1195.0,1282.0,1312.0,1841.0,1868.0,2124.0,1514.0,281.0,2479.0,3057.0,3351.0
Tax %,,28.0,34.0,33.0,41.0,35.0,31.0,40.0,47.0,290.0,32.0,28.0,25.0
Net Profit,,696.0,792.0,858.0,773.0,1189.0,1280.0,1278.0,809.0,-534.0,1689.0,2199.0,2499.0
EPS in Rs,,51.15,55.36,60.45,39.76,89.0,85.75,52.96,9.09,-240.22,91.24,160.9,178.1
Dividend Payout %,,2.0,2.0,2.0,3.0,1.0,1.0,2.0,13.0,-0.0,1.0,11.0,0.0
Sales Growth %,Sales,12.73,6.89,7.67,8.52,11.58,4.08,12.67,8.29,14.58,2.92,6.95,6.78
Material Cost %,Expenses,59.0,59.0,61.0,61.0,59.0,59.0,58.0,61.0,59.0,56.0,59.0,58.0
Manufacturing Cost %,Expenses,9.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0
Employee Cost %,Expenses,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0
Other Cost %,Expenses,17.0,15.0,14.0,15.0,14.0,14.0,15.0,16.0,19.0,15.0,12.0,20.0
Profit from Associates,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,-339.0,-406.0,-437.0,-495.0,-569.0,-682.0,-908.0,-745.0,-1142.0,-1053.0,-1077.0,-1257.0
Exceptional items AT,Net Profit,130.0,1.0,2.0,8.0,2.0,2.0,1.0,5.0,2806.0,-67.0,-6.0,70.0
Profit excl Excep,Net Profit,566.0,791.0,856.0,764.0,1188.0,1279.0,1276.0,803.0,-3340.0,1756.0,2205.0,2429.0
Profit for PE,Net Profit,290.0,386.0,421.0,274.0,620.0,598.0,369.0,63.0,-4482.0,662.0,1126.0,1208.0
Profit for EPS,Net Profit,357.0,386.0,422.0,277.0,621.0,598.0,370.0,63.0,-1676.0,637.0,1123.0,1243.0
Profit Growth %,Net Profit,45.0,33.0,9.0,-35.0,126.0,-4.0,-38.0,-83.0,-7216.0,115.0,70.0,7.0
