,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,18683.0,25377.0,22616.0,20304.0,23884.0,26468.0,26221.0,27711.0,38773.0,50351.0,56203.0,54241.0
Expenses,,14005.0,16575.0,16635.0,14868.0,18901.0,20734.0,17533.0,17830.0,28677.0,32124.0,34785.0,34434.0
Operating Profit,,4678.0,8802.0,5980.0,5436.0,4983.0,5734.0,8688.0,9881.0,10096.0,18228.0,21418.0,19806.0
OPM %,,25.0,35.0,26.0,27.0,21.0,22.0,33.0,36.0,26.0,36.0,38.0,37.0
Other Income,,1188.0,-201.0,-3666.0,754.0,2448.0,323.0,1909.0,3908.0,4216.0,9883.0,2590.0,3625.0
Interest,,4864.0,5560.0,5902.0,5570.0,5657.0,5315.0,5106.0,4095.0,3334.0,3388.0,3340.0,3367.0
Depreciation,,1818.0,2666.0,2672.0,2699.0,2751.0,3006.0,3202.0,3118.0,3304.0,3931.0,4309.0,4565.0
Profit before tax,,-816.0,375.0,-6260.0,-2079.0,-976.0,-2265.0,2289.0,6577.0,7675.0,20792.0,16360.0,15500.0
Tax %,,0.0,-47.0,-1.0,-0.0,1.0,0.0,45.0,25.0,-40.0,-0.0,22.0,16.0
Net Profit,,-816.0,551.0,-6174.0,-2103.0,-984.0,-2275.0,1270.0,4912.0,10727.0,20829.0,12750.0,12971.0
EPS in Rs,,-0.57,0.33,-3.2,-1.09,-0.51,-1.18,0.66,2.55,5.56,10.8,6.71,6.66
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sales Growth %,Sales,21.89,35.83,-10.88,-10.22,17.63,10.82,-0.93,5.68,39.92,29.86,11.62,-3.49
Material Cost %,Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing Cost %,Expenses,68.0,62.0,70.0,69.0,74.0,73.0,63.0,61.0,70.0,60.0,58.0,54.0
Employee Cost %,Expenses,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
Other Cost %,Expenses,5.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,8.0
Profit from Associates,Net Profit,0.0,0.0,0.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,-137.0
Exceptional items AT,Net Profit,465.0,0.0,-4077.0,-6.0,-28.0,-1040.0,-11.0,-50.0,-39.0,-4.0,-12.0,0.0
Profit excl Excep,Net Profit,-1280.0,551.0,-2097.0,-2097.0,-957.0,-1235.0,1281.0,4961.0,10765.0,20833.0,12762.0,12971.0
Profit for PE,Net Profit,-1280.0,551.0,-2097.0,-2097.0,-957.0,-1235.0,1281.0,4961.0,10765.0,20833.0,12951.0,12834.0
Profit for EPS,Net Profit,-816.0,551.0,-6174.0,-2103.0,-984.0,-2275.0,1270.0,4912.0,10727.0,20829.0,12939.0,12834.0
Profit Growth %,Net Profit,-554.0,143.0,-481.0,0.0,54.0,-29.0,204.0,287.0,117.0,94.0,-38.0,-1.0
