,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,4211.0,4618.0,5317.0,6059.0,6793.0,6839.0,7150.0,8696.0,10390.0,11260.0,12405.0,13549.0
Expenses,,3507.0,3793.0,4465.0,5174.0,5838.0,5741.0,6033.0,7666.0,8939.0,9635.0,10771.0,12005.0
Operating Profit,,704.0,825.0,853.0,885.0,955.0,1099.0,1117.0,1030.0,1450.0,1625.0,1634.0,1544.0
OPM %,,17.0,18.0,16.0,15.0,14.0,16.0,16.0,12.0,14.0,14.0,13.0,11.0
Other Income,,41.0,44.0,47.0,65.0,43.0,55.0,86.0,71.0,27.0,98.0,199.0,351.0
Interest,,0.0,6.0,6.0,5.0,7.0,12.0,11.0,15.0,30.0,33.0,42.0,41.0
Depreciation,,134.0,141.0,191.0,230.0,261.0,301.0,319.0,396.0,450.0,479.0,492.0,548.0
Profit before tax,,610.0,723.0,702.0,714.0,730.0,841.0,873.0,690.0,997.0,1211.0,1299.0,1307.0
Tax %,,33.0,32.0,32.0,34.0,34.0,21.0,26.0,26.0,27.0,25.0,26.0,26.0
Net Profit,,411.0,492.0,478.0,471.0,483.0,661.0,647.0,511.0,731.0,906.0,964.0,970.0
EPS in Rs,,24.05,28.78,28.01,27.59,28.31,38.69,37.87,29.93,42.78,49.49,52.66,53.02
Dividend Payout %,,15.0,15.0,15.0,15.0,25.0,28.0,29.0,15.0,14.0,20.0,20.0,20.0
Sales Growth %,Sales,22.53,9.66,15.15,13.95,12.11,0.68,4.54,21.63,19.48,8.38,10.16,9.22
Exceptional items,Other Income,2.0,16.0,12.0,13.0,2.0,17.0,13.0,5.0,-50.0,14.0,122.0,259.0
Other income normal,Other Income,39.0,28.0,34.0,52.0,41.0,38.0,73.0,66.0,77.0,84.0,77.0,92.0
