,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1346.0,1484.0,1595.0,1646.0,1999.0,2231.0,2412.0,3313.0,4230.0,4849.0,5557.0,9572.0
Expenses,,1115.0,1220.0,1315.0,1396.0,1698.0,1929.0,2131.0,2887.0,3775.0,4339.0,5175.0,8564.0
Operating Profit,,231.0,265.0,280.0,250.0,301.0,302.0,281.0,427.0,456.0,510.0,382.0,1009.0
OPM %,,17.0,18.0,18.0,15.0,15.0,14.0,12.0,13.0,11.0,11.0,7.0,11.0
Other Income,,8.0,45.0,11.0,115.0,153.0,284.0,104.0,400.0,534.0,760.0,484.0,774.0
Interest,,5.0,7.0,4.0,7.0,5.0,8.0,6.0,52.0,59.0,72.0,54.0,70.0
Depreciation,,67.0,82.0,91.0,82.0,78.0,90.0,96.0,84.0,109.0,128.0,151.0,311.0
Profit before tax,,168.0,221.0,197.0,276.0,370.0,487.0,283.0,692.0,822.0,1069.0,662.0,1402.0
Tax %,,12.0,13.0,16.0,18.0,19.0,13.0,15.0,7.0,11.0,7.0,20.0,1.0
Net Profit,,148.0,192.0,165.0,226.0,299.0,422.0,240.0,644.0,732.0,992.0,528.0,1393.0
EPS in Rs,,4.84,6.27,5.37,7.36,9.68,13.52,7.92,21.17,23.98,32.09,15.77,41.48
Dividend Payout %,,39.0,32.0,47.0,41.0,0.0,46.0,33.0,49.0,53.0,47.0,96.0,10.0
Sales Growth %,Sales,3.0,10.0,7.0,3.0,21.0,12.0,8.0,37.0,28.0,15.0,15.0,72.0
Exceptional items,Other Income,-9.0,0.0,-22.0,-0.0,-1.0,92.0,-1.0,0.0,-54.0,1.0,20.0,-155.0
Other income normal,Other Income,17.0,45.0,34.0,116.0,154.0,191.0,106.0,400.0,588.0,759.0,464.0,929.0
Exceptional items AT,Net Profit,-6.0,0.0,-16.0,-0.0,-1.0,79.0,-1.0,0.0,-48.0,1.0,15.0,-130.0
Profit excl Excep,Net Profit,153.0,191.0,181.0,226.0,300.0,344.0,241.0,644.0,780.0,991.0,513.0,1523.0
Profit for PE,Net Profit,153.0,191.0,181.0,226.0,300.0,344.0,241.0,644.0,780.0,991.0,513.0,1523.0
Profit for EPS,Net Profit,148.0,192.0,165.0,226.0,299.0,422.0,240.0,644.0,732.0,992.0,528.0,1393.0
Profit Growth %,Net Profit,-25.0,25.0,-5.0,25.0,33.0,15.0,-30.0,167.0,21.0,27.0,-48.0,197.0
