,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,5086.0,6115.0,7989.0,5520.0,6305.0,6713.0,7568.0,8142.0,8221.0,7891.0,9226.0,8440.0
Expenses,,3618.0,4349.0,5089.0,4417.0,4977.0,5407.0,5676.0,6453.0,6748.0,6649.0,6982.0,7363.0
Operating Profit,,1467.0,1766.0,2900.0,1103.0,1328.0,1305.0,1892.0,1689.0,1473.0,1242.0,2244.0,1077.0
OPM %,,29.0,29.0,36.0,20.0,21.0,19.0,25.0,21.0,18.0,16.0,24.0,13.0
Other Income,,-86.0,116.0,-89.0,326.0,954.0,624.0,469.0,1044.0,490.0,6238.0,177.0,-1029.0
Interest,,30.0,36.0,153.0,191.0,224.0,256.0,266.0,236.0,207.0,277.0,49.0,79.0
Depreciation,,119.0,100.0,105.0,96.0,106.0,139.0,151.0,160.0,184.0,202.0,219.0,236.0
Profit before tax,,1232.0,1747.0,2553.0,1143.0,1952.0,1535.0,1944.0,2337.0,1572.0,7001.0,2154.0,-266.0
Tax %,,18.0,15.0,16.0,11.0,17.0,12.0,15.0,15.0,23.0,26.0,25.0,-25.0
Net Profit,,1008.0,1484.0,2141.0,1014.0,1622.0,1355.0,1649.0,1998.0,1209.0,5167.0,1610.0,-201.0
EPS in Rs,,37.14,52.6,75.86,35.95,57.49,48.01,58.46,70.8,42.84,183.12,57.07,-7.12
Dividend Payout %,,5.0,4.0,3.0,6.0,3.0,5.0,4.0,4.0,6.0,1.0,4.0,-35.0
Sales Growth %,Sales,121.03,20.24,30.65,-30.9,14.21,6.47,12.74,7.58,0.97,-4.01,16.92,-8.52
Exceptional items,Other Income,-171.0,-1.0,-238.0,-2.0,345.0,18.0,73.0,430.0,-490.0,5070.0,-179.0,-1801.0
Other income normal,Other Income,85.0,117.0,148.0,328.0,609.0,607.0,396.0,615.0,980.0,1168.0,356.0,772.0
Exceptional items AT,Net Profit,-132.0,-1.0,-181.0,-2.0,277.0,14.0,60.0,354.0,-370.0,3742.0,-134.0,-1801.0
Profit excl Excep,Net Profit,1140.0,1485.0,2322.0,1016.0,1345.0,1340.0,1590.0,1644.0,1578.0,1425.0,1744.0,1600.0
Profit for PE,Net Profit,1140.0,1485.0,2322.0,1016.0,1345.0,1340.0,1590.0,1644.0,1578.0,1425.0,1744.0,1600.0
Profit for EPS,Net Profit,1008.0,1484.0,2141.0,1014.0,1622.0,1355.0,1649.0,1998.0,1209.0,5167.0,1610.0,-201.0
Profit Growth %,Net Profit,163.0,30.0,56.0,-56.0,32.0,-0.0,19.0,3.0,-4.0,-10.0,22.0,-8.0
