,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,308.0,347.0,427.0,512.0,621.0,661.0,673.0,779.0,974.0,1244.0,1487.0,1574.0
Expenses,,251.0,307.0,357.0,415.0,493.0,556.0,480.0,584.0,762.0,956.0,1111.0,1169.0
Operating Profit,,58.0,39.0,70.0,98.0,128.0,105.0,192.0,195.0,212.0,288.0,376.0,406.0
OPM %,,19.0,11.0,16.0,19.0,21.0,16.0,29.0,25.0,22.0,23.0,25.0,26.0
Other Income,,8.0,3.0,8.0,8.0,20.0,21.0,15.0,30.0,34.0,48.0,64.0,24.0
Interest,,2.0,4.0,5.0,5.0,9.0,11.0,6.0,3.0,4.0,4.0,5.0,5.0
Depreciation,,4.0,4.0,5.0,6.0,6.0,20.0,20.0,18.0,25.0,28.0,33.0,37.0
Profit before tax,,59.0,34.0,68.0,94.0,134.0,95.0,181.0,203.0,217.0,304.0,402.0,387.0
Tax %,,21.0,19.0,25.0,23.0,23.0,23.0,30.0,19.0,19.0,17.0,22.0,22.0
Net Profit,,46.0,28.0,51.0,73.0,102.0,73.0,126.0,164.0,176.0,252.0,315.0,301.0
EPS in Rs,,4.29,2.58,3.99,5.26,7.34,5.2,9.03,11.73,12.59,17.93,22.26,21.12
Dividend Payout %,,14.0,29.0,18.0,19.0,20.0,19.0,19.0,19.0,20.0,22.0,22.0,28.0
Sales Growth %,Sales,,12.43,23.15,19.98,21.12,6.46,1.79,15.81,25.04,27.71,19.54,5.89
Material Cost %,Expenses,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing Cost %,Expenses,1.77,2.29,3.35,2.81,4.11,6.48,4.64,4.43,4.83,4.58,4.68,0.0
Employee Cost %,Expenses,46.43,52.82,49.18,48.57,46.4,51.82,48.71,52.51,52.97,50.51,49.84,47.15
Other Cost %,Expenses,33.01,33.53,31.03,29.58,28.9,25.85,18.08,18.04,20.41,21.73,20.18,27.08
Exceptional items AT,Net Profit,0.0,-0.0,4.0,0.0,-0.0,-0.0,1.0,1.0,1.0,2.0,7.0,-31.0
Profit excl Excep,Net Profit,46.0,28.0,47.0,72.0,102.0,73.0,126.0,163.0,175.0,249.0,308.0,332.0
Profit for PE,Net Profit,46.0,28.0,47.0,72.0,102.0,73.0,126.0,163.0,175.0,249.0,308.0,332.0
Profit for EPS,Net Profit,46.0,28.0,51.0,73.0,102.0,73.0,126.0,164.0,176.0,252.0,315.0,301.0
Profit Growth %,Net Profit,,-40.0,68.0,55.0,41.0,-29.0,72.0,30.0,7.0,42.0,24.0,8.0
