,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,6933.0,7144.0,9279.0,11638.0,13557.0,12951.0,12188.0,32733.0,35697.0,38562.0,39312.0,42955.0
Expenses,,6564.0,6571.0,8113.0,10294.0,12392.0,11819.0,10764.0,27642.0,32111.0,34052.0,34844.0,37394.0
Operating Profit,,368.0,573.0,1166.0,1343.0,1165.0,1132.0,1424.0,5090.0,3586.0,4511.0,4469.0,5560.0
OPM %,,5.0,8.0,13.0,12.0,9.0,9.0,12.0,16.0,10.0,12.0,11.0,13.0
Other Income,,1238.0,-14.0,63.0,62.0,45.0,44.0,148.0,171.0,236.0,515.0,438.0,310.0
Interest,,942.0,1030.0,788.0,566.0,637.0,586.0,480.0,344.0,325.0,554.0,612.0,568.0
Depreciation,,411.0,316.0,325.0,320.0,352.0,425.0,403.0,759.0,724.0,879.0,956.0,1060.0
Profit before tax,,253.0,-788.0,116.0,520.0,222.0,165.0,690.0,4159.0,2774.0,3592.0,3339.0,4242.0
Tax %,,0.0,-29.0,28.0,34.0,35.0,56.0,39.0,25.0,25.0,25.0,25.0,25.0
Net Profit,,253.0,-556.0,83.0,346.0,145.0,73.0,419.0,3109.0,2084.0,2693.0,2500.0,3185.0
EPS in Rs,,11.17,-24.05,2.04,7.16,2.97,1.46,8.6,58.59,25.68,32.95,30.41,38.74
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,10.0
Sales Growth %,Sales,-45.88,3.04,29.89,25.42,16.49,-4.47,-5.89,168.55,9.06,8.03,1.94,9.27
Material Cost %,Expenses,70.0,63.0,62.0,64.0,68.0,66.0,64.0,65.0,69.0,69.0,68.0,66.0
Manufacturing Cost %,Expenses,18.0,22.0,20.0,19.0,20.0,21.0,20.0,15.0,17.0,15.0,15.0,6.0
Employee Cost %,Expenses,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
Other Cost %,Expenses,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,12.0
Exceptional items,Other Income,1209.0,-0.0,26.0,2.0,0.0,4.0,103.0,1.0,2.0,107.0,-2.0,-58.0
Other income normal,Other Income,30.0,-14.0,37.0,61.0,45.0,40.0,46.0,171.0,234.0,408.0,440.0,368.0
Profit from Associates,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,-0.0,0.0,-1.0,-3.0,-3.0,-1.0,-0.0,-31.0,31.0,20.0,5.0,9.0
Exceptional items AT,Net Profit,1207.0,-0.0,18.0,1.0,0.0,2.0,63.0,0.0,1.0,80.0,-2.0,-44.0
Profit excl Excep,Net Profit,-954.0,-556.0,65.0,344.0,145.0,70.0,357.0,3109.0,2082.0,2613.0,2501.0,3228.0
Profit for PE,Net Profit,-953.0,-556.0,63.0,342.0,142.0,69.0,357.0,3078.0,2113.0,2633.0,2507.0,3237.0
Profit for EPS,Net Profit,253.0,-556.0,82.0,343.0,142.0,71.0,419.0,3079.0,2114.0,2713.0,2505.0,3193.0
Profit Growth %,Net Profit,-1.0,42.0,111.0,439.0,-58.0,-52.0,418.0,763.0,-31.0,25.0,-5.0,29.0
