,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,4548.0,4334.0,3865.0,5316.0,6520.0,4564.0,3652.0,6255.0,7573.0,8969.0,8844.0,8396.0
Expenses,,3218.0,3017.0,2790.0,3779.0,4614.0,3548.0,2924.0,4539.0,5662.0,6491.0,6340.0,6089.0
Operating Profit,,1330.0,1317.0,1074.0,1537.0,1906.0,1016.0,728.0,1716.0,1911.0,2478.0,2504.0,2307.0
OPM %,,29.0,30.0,28.0,29.0,29.0,22.0,20.0,27.0,25.0,28.0,28.0,27.0
Other Income,,89.0,108.0,136.0,-15.0,166.0,67.0,131.0,199.0,110.0,147.0,5.0,-405.0
Interest,,112.0,91.0,73.0,85.0,102.0,145.0,78.0,107.0,213.0,287.0,250.0,182.0
Depreciation,,251.0,308.0,295.0,307.0,347.0,345.0,366.0,412.0,426.0,442.0,440.0,448.0
Profit before tax,,1057.0,1026.0,842.0,1131.0,1623.0,593.0,415.0,1396.0,1383.0,1895.0,1819.0,1271.0
Tax %,,32.0,32.0,31.0,37.0,34.0,20.0,25.0,23.0,24.0,25.0,27.0,36.0
Net Profit,,719.0,698.0,585.0,707.0,1071.0,474.0,312.0,1078.0,1045.0,1425.0,1322.0,819.0
EPS in Rs,,15.44,14.98,12.57,15.19,23.01,10.17,6.7,23.15,22.45,30.61,27.66,17.13
Dividend Payout %,,24.0,25.0,30.0,30.0,22.0,34.0,30.0,30.0,31.0,29.0,31.0,50.0
Sales Growth %,Sales,33.79,-4.71,-10.83,37.55,22.65,-30.0,-19.99,71.29,21.07,18.43,-1.39,-5.07
Material Cost %,Expenses,38.25,34.37,34.17,35.5,37.36,38.32,38.74,40.81,43.36,42.71,40.62,38.66
Manufacturing Cost %,Expenses,16.36,17.0,18.71,18.23,18.33,18.95,19.6,17.5,17.56,16.4,16.43,0.0
Employee Cost %,Expenses,7.33,8.62,9.76,8.22,7.47,10.59,12.31,8.1,7.77,6.75,7.24,8.05
Other Cost %,Expenses,8.81,9.63,9.56,9.14,7.61,9.89,9.44,6.15,6.07,6.52,7.4,25.82
Exceptional items AT,Net Profit,3.0,-1.0,26.0,-78.0,17.0,-38.0,39.0,115.0,73.0,28.0,-14.0,-345.0
Profit excl Excep,Net Profit,716.0,699.0,559.0,785.0,1054.0,511.0,273.0,963.0,972.0,1397.0,1337.0,1164.0
Profit for PE,Net Profit,716.0,699.0,559.0,785.0,1054.0,511.0,273.0,963.0,972.0,1397.0,1337.0,1164.0
Profit for EPS,Net Profit,719.0,698.0,585.0,707.0,1071.0,474.0,312.0,1078.0,1045.0,1425.0,1322.0,819.0
Profit Growth %,Net Profit,84.0,-2.0,-20.0,41.0,34.0,-51.0,-47.0,252.0,1.0,44.0,-4.0,-13.0
