,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,7093.0,7354.0,8656.0,10401.0,12164.0,12968.0,14109.0,15368.0,17734.0,20268.0,23769.0,27610.0
Expenses,,5913.0,5961.0,6864.0,8361.0,9255.0,10209.0,10895.0,12024.0,13645.0,15217.0,16932.0,19561.0
Operating Profit,,1179.0,1393.0,1792.0,2039.0,2909.0,2759.0,3214.0,3344.0,4090.0,5051.0,6837.0,8049.0
OPM %,,17.0,19.0,21.0,20.0,24.0,21.0,23.0,22.0,23.0,25.0,29.0,29.0
Other Income,,507.0,573.0,420.0,196.0,73.0,99.0,125.0,232.0,281.0,670.0,742.0,566.0
Interest,,7.0,10.0,18.0,6.0,16.0,8.0,10.0,9.0,19.0,12.0,13.0,7.0
Depreciation,,166.0,192.0,212.0,272.0,338.0,372.0,387.0,401.0,429.0,443.0,467.0,556.0
Profit before tax,,1513.0,1764.0,1983.0,1957.0,2628.0,2478.0,2942.0,3166.0,3923.0,5266.0,7099.0,8053.0
Tax %,,21.0,24.0,24.0,28.0,30.0,28.0,30.0,26.0,25.0,25.0,26.0,25.0
Net Profit,,1197.0,1337.0,1523.0,1431.0,1887.0,1825.0,2100.0,2400.0,2986.0,3985.0,5323.0,6062.0
EPS in Rs,,1.51,1.69,2.07,1.96,2.58,2.5,2.87,3.28,4.08,5.45,7.28,8.29
Dividend Payout %,,20.0,31.0,33.0,34.0,44.0,37.0,46.0,46.0,44.0,40.0,33.0,30.0
Sales Growth %,Sales,8.82,3.68,17.71,20.15,16.95,6.61,8.8,8.93,15.4,14.29,17.27,16.16
Material Cost %,Expenses,55.0,51.0,51.0,53.0,49.0,55.0,55.0,58.0,55.0,52.0,51.0,51.0
Manufacturing Cost %,Expenses,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0
Employee Cost %,Expenses,18.0,17.0,18.0,17.0,16.0,16.0,14.0,14.0,13.0,12.0,12.0,11.0
Other Cost %,Expenses,7.0,10.0,9.0,9.0,10.0,7.0,7.0,5.0,7.0,9.0,7.0,9.0
Profit from Associates,Net Profit,0.0,0.0,26.0,24.0,39.0,32.0,30.0,46.0,46.0,42.0,36.0,39.0
Minority share,Net Profit,0.0,1.0,0.0,1.0,-0.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-0.0
Exceptional items AT,Net Profit,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,19.0,17.0,0.0
Profit excl Excep,Net Profit,1196.0,1337.0,1522.0,1430.0,1886.0,1825.0,2099.0,2396.0,2981.0,3966.0,5305.0,6062.0
Profit for PE,Net Profit,1196.0,1337.0,1522.0,1431.0,1886.0,1824.0,2098.0,2394.0,2979.0,3965.0,5304.0,6062.0
Profit for EPS,Net Profit,1197.0,1337.0,1524.0,1432.0,1886.0,1824.0,2099.0,2399.0,2984.0,3985.0,5321.0,6062.0
Profit Growth %,Net Profit,26.0,12.0,14.0,-6.0,32.0,-3.0,15.0,14.0,24.0,33.0,34.0,14.0
