,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,71448.0,75841.0,83773.0,92094.0,104721.0,75382.0,74278.0,90171.0,121269.0,139078.0,159211.0,198639.0
Expenses,,62655.0,65759.0,73038.0,78868.0,89514.0,65224.0,62791.0,75488.0,100983.0,114186.0,128693.0,161077.0
Operating Profit,,8793.0,10082.0,10735.0,13226.0,15207.0,10158.0,11487.0,14683.0,20285.0,24892.0,30518.0,37561.0
OPM %,,12.0,13.0,13.0,14.0,15.0,13.0,15.0,16.0,17.0,18.0,19.0,19.0
Other Income,,800.0,1399.0,2077.0,4366.0,2676.0,885.0,1152.0,3204.0,3961.0,3298.0,3718.0,4536.0
Interest,,3157.0,3368.0,3648.0,3987.0,5021.0,6021.0,6102.0,5018.0,5830.0,7488.0,9083.0,9591.0
Depreciation,,2124.0,2442.0,2813.0,3280.0,3991.0,3367.0,3378.0,3508.0,4357.0,4724.0,6074.0,7322.0
Profit before tax,,4313.0,5672.0,6350.0,10326.0,8871.0,1655.0,3158.0,9362.0,14060.0,15978.0,19080.0,25185.0
Tax %,,40.0,37.0,36.0,23.0,32.0,119.0,52.0,23.0,19.0,23.0,26.0,26.0
Net Profit,,3381.0,3554.0,4051.0,7958.0,6017.0,-321.0,1512.0,7253.0,11374.0,12270.0,14073.0,18622.0
EPS in Rs,,25.26,25.35,29.77,60.41,42.76,1.02,14.58,52.91,82.68,90.62,103.97,137.5
Dividend Payout %,,23.0,21.0,22.0,11.0,17.0,205.0,54.0,20.0,18.0,21.0,22.0,22.0
Sales Growth %,Sales,-3.45,6.15,10.46,9.93,13.71,-28.02,-1.46,21.4,34.49,14.69,14.48,24.76
Material Cost %,Expenses,60.0,60.0,60.0,58.0,57.0,51.0,52.0,57.0,61.0,60.0,60.0,62.0
Manufacturing Cost %,Expenses,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,0.0
Employee Cost %,Expenses,10.0,10.0,11.0,11.0,11.0,11.0,11.0,9.0,8.0,8.0,7.0,6.0
Other Cost %,Expenses,13.0,13.0,11.0,12.0,12.0,20.0,18.0,13.0,10.0,11.0,11.0,13.0
Profit from Associates,Net Profit,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,-244.0,-406.0,-352.0,-447.0,-701.0,448.0,300.0,-676.0,-1093.0,-1001.0,-1144.0,-1523.0
Exceptional items AT,Net Profit,172.0,27.0,284.0,1781.0,149.0,433.0,-419.0,321.0,1006.0,0.0,0.0,-639.0
Profit excl Excep,Net Profit,3210.0,3527.0,3767.0,6177.0,5868.0,-754.0,1932.0,6932.0,10369.0,12270.0,14073.0,19261.0
Profit for PE,Net Profit,2978.0,3124.0,3439.0,5830.0,5184.0,-306.0,2232.0,6286.0,9372.0,11269.0,12929.0,17686.0
Profit for EPS,Net Profit,3137.0,3148.0,3698.0,7510.0,5315.0,127.0,1812.0,6577.0,10282.0,11269.0,12929.0,17099.0
Profit Growth %,Net Profit,-33.0,5.0,10.0,70.0,-11.0,-106.0,829.0,182.0,49.0,20.0,15.0,37.0
