,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,6790.0,7353.0,7271.0,6938.0,8161.0,8735.0,8507.0,8309.0,9316.0,8396.0,8994.0,10328.0
Expenses,,2879.0,3322.0,3466.0,3174.0,2877.0,3529.0,3709.0,4876.0,4060.0,4090.0,4353.0,5961.0
Operating Profit,,3911.0,4031.0,3805.0,3764.0,5285.0,5207.0,4798.0,3433.0,5256.0,4306.0,4642.0,4367.0
OPM %,,58.0,55.0,52.0,54.0,65.0,60.0,56.0,41.0,56.0,51.0,52.0,42.0
Other Income,,1521.0,1072.0,2191.0,1453.0,945.0,823.0,931.0,1035.0,853.0,1827.0,1631.0,2283.0
Interest,,1180.0,1114.0,1132.0,943.0,895.0,876.0,575.0,566.0,525.0,749.0,1147.0,1409.0
Depreciation,,1426.0,1359.0,1388.0,1396.0,1590.0,1545.0,1229.0,1126.0,1145.0,1111.0,1125.0,1890.0
Profit before tax,,2826.0,2630.0,3475.0,2879.0,3745.0,3608.0,3925.0,2776.0,4439.0,4273.0,4000.0,3352.0
Tax %,,25.0,29.0,20.0,4.0,30.0,17.0,17.0,-27.0,14.0,13.0,23.0,-8.0
Net Profit,,2124.0,1879.0,2796.0,2769.0,2631.0,3007.0,3245.0,3538.0,3834.0,3722.0,3084.0,3618.0
EPS in Rs,,1.92,1.7,2.72,2.7,2.62,2.99,3.23,3.52,3.82,3.71,3.07,3.6
Dividend Payout %,,31.0,88.0,66.0,52.0,56.0,50.0,50.0,51.0,48.0,51.0,62.0,45.0
Sales Growth %,Sales,22.96,8.29,-1.11,-4.58,17.63,7.03,-2.62,-2.32,12.12,-9.87,7.12,14.83
Manufacturing Cost %,Expenses,15.38,19.88,15.36,14.72,13.87,16.8,16.34,14.24,14.16,14.36,14.23,7.92
Employee Cost %,Expenses,22.6,20.56,25.02,22.14,20.89,17.35,16.39,20.74,17.16,20.04,24.82,13.21
Other Cost %,Expenses,4.42,4.74,7.29,8.89,0.49,6.25,10.86,23.7,12.26,14.31,9.35,36.58
Exceptional items AT,Net Profit,43.0,8.0,4.0,-29.0,-312.0,-235.0,-240.0,-340.0,23.0,-164.0,-92.0,0.0
Profit excl Excep,Net Profit,2082.0,1871.0,2792.0,2798.0,2943.0,3242.0,3485.0,3878.0,3811.0,3886.0,3176.0,3618.0
Profit for PE,Net Profit,2082.0,1871.0,2792.0,2798.0,2943.0,3242.0,3485.0,3878.0,3811.0,3886.0,3176.0,3618.0
Profit for EPS,Net Profit,2124.0,1879.0,2796.0,2769.0,2631.0,3007.0,3245.0,3538.0,3834.0,3722.0,3084.0,3618.0
Profit Growth %,Net Profit,60.0,-10.0,49.0,0.0,5.0,10.0,7.0,11.0,-2.0,2.0,-18.0,14.0
