,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,672.0,677.0,707.0,825.0,809.0,823.0,795.0,923.0,1356.0,1456.0,1718.0,2216.0
Expenses,,544.0,538.0,538.0,660.0,640.0,616.0,608.0,726.0,1137.0,1245.0,1484.0,1916.0
Operating Profit,,128.0,140.0,169.0,165.0,169.0,207.0,187.0,197.0,219.0,212.0,234.0,300.0
OPM %,,19.0,21.0,24.0,20.0,21.0,25.0,23.0,21.0,16.0,15.0,14.0,14.0
Other Income,,1.0,1.0,1.0,4.0,30.0,134.0,66.0,31.0,41.0,6.0,14.0,174.0
Interest,,6.0,4.0,7.0,6.0,8.0,17.0,16.0,14.0,27.0,45.0,69.0,69.0
Depreciation,,9.0,10.0,11.0,11.0,12.0,25.0,27.0,31.0,36.0,52.0,49.0,56.0
Profit before tax,,114.0,126.0,153.0,151.0,179.0,298.0,210.0,184.0,196.0,120.0,130.0,349.0
Tax %,,35.0,35.0,35.0,35.0,30.0,20.0,25.0,31.0,11.0,21.0,29.0,18.0
Net Profit,,75.0,82.0,99.0,98.0,125.0,239.0,159.0,127.0,175.0,95.0,92.0,287.0
EPS in Rs,,5.61,6.16,7.44,7.35,9.43,17.96,11.93,9.56,13.18,7.14,6.91,21.51
Dividend Payout %,,27.0,41.0,34.0,34.0,37.0,28.0,34.0,52.0,42.0,63.0,72.0,27.0
Sales Growth %,Sales,9.96,0.78,4.46,16.58,-1.88,1.67,-3.35,16.08,46.94,7.38,17.98,28.99
Material Cost %,Expenses,61.0,59.0,54.0,60.0,57.0,47.0,45.0,48.0,54.0,52.0,57.0,61.0
Manufacturing Cost %,Expenses,12.0,12.0,13.0,11.0,12.0,16.0,18.0,18.0,16.0,20.0,15.0,0.0
Employee Cost %,Expenses,4.0,4.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0
Other Cost %,Expenses,4.0,4.0,5.0,4.0,6.0,5.0,7.0,7.0,8.0,7.0,8.0,20.0
Exceptional items AT,Net Profit,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit excl Excep,Net Profit,75.0,82.0,99.0,98.0,125.0,239.0,159.0,127.0,175.0,95.0,92.0,287.0
Profit for PE,Net Profit,75.0,82.0,99.0,98.0,125.0,239.0,159.0,127.0,175.0,95.0,92.0,287.0
Profit for EPS,Net Profit,75.0,82.0,99.0,98.0,125.0,239.0,159.0,127.0,175.0,95.0,92.0,287.0
Profit Growth %,Net Profit,2.0,10.0,21.0,-1.0,28.0,91.0,-34.0,-20.0,38.0,-46.0,-3.0,211.0
