,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,6189.0,6796.0,7220.0,7786.0,7754.0,7836.0,6921.0,7294.0,7973.0,8606.0,9584.0,9732.0
Expenses,,4552.0,4765.0,5486.0,6046.0,6286.0,6297.0,5633.0,6075.0,6686.0,7725.0,8148.0,7801.0
Operating Profit,,1637.0,2031.0,1734.0,1740.0,1467.0,1539.0,1289.0,1219.0,1287.0,881.0,1436.0,1931.0
OPM %,,26.0,30.0,24.0,22.0,19.0,20.0,19.0,17.0,16.0,10.0,15.0,20.0
Other Income,,85.0,-61.0,334.0,377.0,722.0,678.0,637.0,906.0,968.0,1618.0,1316.0,742.0
Interest,,496.0,555.0,558.0,592.0,574.0,650.0,616.0,611.0,715.0,857.0,996.0,870.0
Depreciation,,343.0,370.0,409.0,426.0,433.0,448.0,463.0,471.0,480.0,720.0,694.0,678.0
Profit before tax,,883.0,1046.0,1101.0,1099.0,1183.0,1119.0,847.0,1044.0,1060.0,922.0,1062.0,1125.0
Tax %,,21.0,19.0,22.0,22.0,21.0,18.0,4.0,22.0,22.0,16.0,25.0,24.0
Net Profit,,698.0,845.0,863.0,862.0,937.0,918.0,814.0,816.0,830.0,775.0,800.0,852.0
EPS in Rs,,5.26,6.38,6.51,6.5,7.07,6.92,6.14,6.15,6.26,5.85,6.03,6.43
Dividend Payout %,,17.0,16.0,15.0,19.0,25.0,29.0,74.0,73.0,72.0,77.0,75.0,0.0
Sales Growth %,Sales,12.32,9.81,6.24,7.84,-0.41,1.06,-11.67,5.38,9.31,7.94,11.36,1.54
Exceptional items,Other Income,30.0,-130.0,231.0,52.0,35.0,38.0,16.0,27.0,45.0,24.0,17.0,0.0
Other income normal,Other Income,54.0,69.0,102.0,325.0,686.0,640.0,621.0,879.0,923.0,1594.0,1299.0,742.0
Exceptional items AT,Net Profit,17.0,-105.0,181.0,41.0,28.0,31.0,14.0,20.0,34.0,17.0,12.0,0.0
Profit excl Excep,Net Profit,681.0,950.0,682.0,821.0,909.0,887.0,801.0,796.0,796.0,758.0,788.0,852.0
Profit for PE,Net Profit,681.0,950.0,682.0,821.0,909.0,887.0,801.0,796.0,796.0,758.0,788.0,852.0
Profit for EPS,Net Profit,698.0,845.0,863.0,862.0,937.0,918.0,814.0,816.0,830.0,775.0,800.0,852.0
Profit Growth %,Net Profit,6.0,40.0,-28.0,20.0,11.0,-2.0,-10.0,-1.0,0.0,-5.0,4.0,8.0
