,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,242598.0,187815.0,201251.0,235895.0,298226.0,284572.0,230171.0,346791.0,473187.0,448083.0,440272.0,455228.0
Expenses,,232818.0,174844.0,187468.0,220578.0,283113.0,275597.0,209170.0,327654.0,462288.0,404001.0,414870.0,414026.0
Operating Profit,,9780.0,12971.0,13783.0,15317.0,15112.0,8975.0,21001.0,19137.0,10899.0,44082.0,25401.0,41202.0
OPM %,,4.0,7.0,7.0,6.0,5.0,3.0,9.0,6.0,2.0,10.0,6.0,9.0
Other Income,,2117.0,1913.0,2721.0,2927.0,2975.0,1393.0,7489.0,4939.0,2036.0,3032.0,3629.0,4399.0
Interest,,1180.0,680.0,696.0,1186.0,1764.0,2637.0,1723.0,2606.0,3745.0,4149.0,3591.0,2953.0
Depreciation,,3027.0,2072.0,2108.0,2885.0,3418.0,4080.0,4334.0,5434.0,6369.0,6771.0,7257.0,7856.0
Profit before tax,,7690.0,12132.0,13700.0,14174.0,12905.0,3652.0,22432.0,16037.0,2821.0,36194.0,18182.0,34791.0
Tax %,,34.0,33.0,31.0,31.0,34.0,-0.0,23.0,27.0,24.0,26.0,27.0,26.0
Net Profit,,5082.0,8089.0,9507.0,9792.0,8528.0,3666.0,17320.0,11682.0,2131.0,26859.0,13337.0,25843.0
EPS in Rs,,11.08,18.64,20.1,20.76,17.98,7.04,37.26,26.93,4.91,61.91,30.74,59.57
Dividend Payout %,,34.0,25.0,49.0,46.0,48.0,106.0,102.0,29.0,40.0,33.0,32.0,0.0
Sales Growth %,Sales,-8.25,-22.58,7.15,17.21,26.42,-4.58,-19.12,50.67,36.45,-5.31,-1.74,3.4
Material Cost %,Expenses,89.0,85.0,85.0,86.0,88.0,89.0,81.0,87.0,92.0,84.0,88.0,83.0
Manufacturing Cost %,Expenses,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,0.0
Employee Cost %,Expenses,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Other Cost %,Expenses,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,7.0
Exceptional items,Other Income,-3.0,-34.0,-37.0,-36.0,4.0,-1937.0,5244.0,1138.0,-1638.0,-211.0,-342.0,-411.0
Other income normal,Other Income,2120.0,1947.0,2758.0,2963.0,2971.0,3330.0,2245.0,3802.0,3675.0,3244.0,3971.0,4810.0
Minority share,Net Profit,-275.0,0.0,-786.0,-783.0,-726.0,-610.0,-1155.0,0.0,0.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,-2.0,-23.0,-25.0,-24.0,3.0,-1602.0,3783.0,897.0,-1212.0,-156.0,-251.0,-302.0
Profit excl Excep,Net Profit,5084.0,8112.0,9532.0,9816.0,8525.0,5268.0,13537.0,10785.0,3344.0,27015.0,13588.0,26145.0
Profit for PE,Net Profit,4808.0,8112.0,8744.0,9031.0,7800.0,4391.0,12634.0,10785.0,3344.0,27015.0,13588.0,26145.0
Profit for EPS,Net Profit,4807.0,8089.0,8721.0,9009.0,7802.0,3055.0,16165.0,11682.0,2131.0,26859.0,13337.0,25843.0
Profit Growth %,Net Profit,22.0,69.0,8.0,3.0,-14.0,-44.0,188.0,-15.0,-69.0,708.0,-50.0,92.0
