,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,35727.0,41409.0,45175.0,46614.0,56044.0,63716.0,64397.0,68846.0,87448.0,112759.0,127374.0,132538.0
Interest,,21341.0,24344.0,26789.0,27604.0,33883.0,37996.0,34627.0,34923.0,43389.0,61391.0,71036.0,74075.0
Expenses,,11521.0,13869.0,24327.0,29717.0,28020.0,35976.0,32621.0,31216.0,30644.0,40036.0,46395.0,55843.0
Financing Profit,,2865.0,3196.0,-5941.0,-10706.0,-5860.0,-10256.0,-2851.0,2707.0,13416.0,11333.0,9943.0,2620.0
Financing Margin %,,8.0,8.0,-13.0,-23.0,-10.0,-16.0,-4.0,4.0,15.0,10.0,8.0,2.0
Other Income,,8838.0,9955.0,12422.0,11863.0,14189.0,16342.0,13577.0,17268.0,18349.0,25230.0,28543.0,29674.0
Depreciation,,420.0,461.0,527.0,591.0,737.0,806.0,976.0,1046.0,13143.0,1385.0,1763.0,0.0
Profit before tax,,11283.0,12690.0,5954.0,566.0,7592.0,5280.0,9750.0,18929.0,18621.0,35178.0,36722.0,32293.0
Tax %,,34.0,34.0,33.0,18.0,34.0,64.0,26.0,25.0,42.0,25.0,23.0,18.0
Net Profit,,7450.0,8358.0,3967.0,464.0,5047.0,1879.0,7252.0,14207.0,10919.0,26492.0,28191.0,26548.0
EPS in Rs,,31.42,35.04,16.51,1.78,19.59,6.57,23.49,45.99,35.16,85.49,90.58,84.89
Dividend Payout %,,15.0,14.0,30.0,0.0,5.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0
Manufacturing Cost %,Expenses,2.11,1.78,1.95,1.88,1.95,1.86,1.93,2.11,1.82,1.72,1.83,0.0
Employee Cost %,Expenses,10.13,9.71,10.5,11.62,10.7,9.14,10.52,12.23,11.06,10.82,10.73,10.57
Other Cost %,Expenses,20.01,22.0,41.4,50.24,37.35,45.46,38.2,31.0,22.15,22.96,23.86,31.57
Exceptional items,Other Income,-4.0,6.0,-4.0,-17.0,-25.0,-5.0,-9.0,-6.0,-8.0,-4.0,-10.0,0.0
Other income normal,Other Income,8842.0,9949.0,12425.0,11879.0,14214.0,16347.0,13586.0,17274.0,18357.0,25235.0,28553.0,29674.0
