,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,12770.0,14256.0,17367.0,15797.0,14665.0,15375.0,15163.0,16405.0,16642.0,20011.0,22708.0,27958.0
Expenses,,9146.0,10564.0,12865.0,12649.0,12104.0,13020.0,12596.0,16187.0,14921.0,16211.0,17430.0,19142.0
Operating Profit,,3624.0,3691.0,4502.0,3148.0,2561.0,2355.0,2567.0,219.0,1721.0,3800.0,5278.0,8816.0
OPM %,,28.0,26.0,26.0,20.0,17.0,15.0,17.0,1.0,10.0,19.0,23.0,32.0
Other Income,,235.0,184.0,106.0,-1310.0,91.0,-134.0,138.0,210.0,151.0,131.0,202.0,-133.0
Interest,,10.0,59.0,153.0,204.0,302.0,363.0,141.0,143.0,274.0,312.0,295.0,434.0
Depreciation,,435.0,487.0,912.0,1086.0,846.0,970.0,887.0,1659.0,881.0,1197.0,1169.0,1376.0
Profit before tax,,3415.0,3329.0,3543.0,547.0,1503.0,887.0,1676.0,-1372.0,716.0,2422.0,4015.0,6873.0
Tax %,,28.0,32.0,28.0,53.0,59.0,130.0,27.0,10.0,38.0,20.0,18.0,22.0
Net Profit,,2444.0,2270.0,2565.0,258.0,615.0,-270.0,1228.0,-1528.0,448.0,1936.0,3306.0,5355.0
EPS in Rs,,53.47,50.17,56.63,5.56,13.4,-5.95,26.81,-33.62,9.45,42.01,71.88,116.65
Dividend Payout %,,14.0,15.0,13.0,90.0,37.0,-101.0,24.0,-12.0,42.0,19.0,17.0,15.0
Sales Growth %,Sales,13.15,11.63,21.83,-9.04,-7.17,4.84,-1.38,8.19,1.44,20.25,13.48,23.12
Material Cost %,Expenses,32.55,30.39,28.8,33.39,33.73,35.32,35.36,39.51,40.74,33.2,30.13,26.21
Manufacturing Cost %,Expenses,9.12,10.41,12.56,12.49,11.35,11.89,12.22,11.77,11.42,11.16,10.84,0.0
Employee Cost %,Expenses,13.68,15.02,16.41,18.14,18.89,19.43,18.64,18.22,18.55,17.46,17.46,16.36
Other Cost %,Expenses,16.26,18.29,16.32,16.06,18.57,18.05,16.85,29.16,18.95,19.19,18.33,25.9
Exceptional items,Other Income,-4.0,10.0,-8.0,-1401.0,-313.0,-645.0,54.0,33.0,33.0,31.0,45.0,-558.0
Other income normal,Other Income,239.0,174.0,114.0,91.0,405.0,511.0,84.0,177.0,118.0,100.0,156.0,424.0
Profit from Associates,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,-41.0,-9.0,-7.0,-7.0,-9.0,0.0,-11.0,0.0,-18.0,-21.0,-25.0,-23.0
Exceptional items AT,Net Profit,-3.0,7.0,-6.0,-30.0,-123.0,201.0,40.0,33.0,20.0,23.0,34.0,-434.0
Profit excl Excep,Net Profit,2447.0,2263.0,2570.0,289.0,739.0,-471.0,1188.0,-1561.0,427.0,1913.0,3272.0,5789.0
Profit for PE,Net Profit,2406.0,2254.0,2563.0,281.0,728.0,-470.0,1177.0,-1561.0,410.0,1892.0,3248.0,5765.0
Profit for EPS,Net Profit,2403.0,2261.0,2557.0,251.0,607.0,-269.0,1217.0,-1528.0,430.0,1914.0,3282.0,5333.0
Profit Growth %,Net Profit,30.0,-6.0,14.0,-89.0,159.0,-165.0,351.0,-233.0,126.0,361.0,72.0,78.0
