,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1311.0,2038.0,2024.0,1897.0,2973.0,2632.0,1950.0,2999.0,3445.0,4897.0,5074.0,5697.0
Expenses,,928.0,1548.0,1444.0,1341.0,2174.0,1965.0,1474.0,2229.0,2578.0,3695.0,3654.0,4270.0
Operating Profit,,383.0,490.0,580.0,557.0,799.0,667.0,476.0,770.0,866.0,1202.0,1421.0,1427.0
OPM %,,29.0,24.0,29.0,29.0,27.0,25.0,24.0,26.0,25.0,25.0,28.0,25.0
Other Income,,20.0,34.0,29.0,36.0,47.0,27.0,-17.0,9.0,161.0,160.0,233.0,198.0
Interest,,131.0,199.0,246.0,259.0,278.0,340.0,347.0,444.0,434.0,491.0,495.0,409.0
Depreciation,,99.0,106.0,123.0,138.0,140.0,192.0,237.0,351.0,315.0,302.0,289.0,312.0
Profit before tax,,172.0,219.0,240.0,196.0,427.0,161.0,-125.0,-15.0,278.0,569.0,869.0,904.0
Tax %,,33.0,37.0,31.0,32.0,34.0,29.0,-23.0,331.0,20.0,29.0,22.0,20.0
Net Profit,,116.0,139.0,167.0,133.0,282.0,114.0,-96.0,-65.0,222.0,401.0,680.0,725.0
EPS in Rs,,5.63,7.3,8.98,6.82,11.74,6.39,-2.2,3.59,12.63,19.54,28.06,26.35
Dividend Payout %,,24.0,18.0,19.0,20.0,11.0,31.0,-55.0,42.0,16.0,10.0,9.0,8.0
Sales Growth %,Sales,38.45,55.47,-0.68,-6.27,56.69,-11.46,-25.92,53.79,14.87,42.16,3.63,12.28
Material Cost %,Expenses,-10.0,14.0,13.0,11.0,29.0,20.0,11.0,9.0,2.0,28.0,15.0,16.0
Manufacturing Cost %,Expenses,58.0,46.0,39.0,37.0,27.0,34.0,46.0,48.0,53.0,31.0,34.0,0.0
Employee Cost %,Expenses,8.0,6.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0
Other Cost %,Expenses,15.0,10.0,12.0,15.0,11.0,13.0,10.0,11.0,12.0,10.0,15.0,51.0
Exceptional items,Other Income,0.0,0.0,-5.0,-5.0,2.0,-24.0,-65.0,-47.0,57.0,-4.0,4.0,-14.0
Other income normal,Other Income,20.0,34.0,34.0,41.0,45.0,51.0,48.0,56.0,103.0,164.0,229.0,212.0
