,parent_line_item,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,46.0,79.0,53.0,62.0,92.0,149.0,55.0,70.0,219.0,440.0,974.0,688.0
Expenses,,46.0,58.0,48.0,50.0,76.0,87.0,47.0,65.0,146.0,259.0,591.0,443.0
Operating Profit,,1.0,21.0,4.0,11.0,17.0,63.0,7.0,5.0,73.0,181.0,382.0,245.0
OPM %,,1.0,27.0,8.0,18.0,18.0,42.0,14.0,7.0,33.0,41.0,39.0,36.0
Other Income,,4.0,3.0,5.0,4.0,3.0,2.0,3.0,5.0,9.0,17.0,58.0,86.0
Interest,,2.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,4.0,2.0,19.0,10.0
Depreciation,,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,10.0,15.0,24.0
Profit before tax,,0.0,20.0,3.0,9.0,11.0,57.0,4.0,3.0,72.0,186.0,406.0,297.0
Tax %,,25.0,21.0,21.0,20.0,-19.0,-3.0,36.0,21.0,30.0,30.0,26.0,27.0
Net Profit,,0.0,16.0,2.0,7.0,13.0,59.0,3.0,3.0,50.0,130.0,299.0,218.0
EPS in Rs,,0.01,2.04,0.3,0.93,1.73,7.62,0.39,0.25,5.38,15.22,31.04,21.43
Dividend Payout %,,1103.0,17.0,33.0,16.0,17.0,5.0,26.0,40.0,4.0,7.0,6.0,5.0
Sales Growth %,Sales,24.8,69.47,-33.01,17.03,,61.88,-63.4,27.65,213.76,100.98,121.36,-29.37
Material Cost %,Expenses,26.32,30.99,28.03,19.83,28.14,25.05,16.12,18.84,26.79,26.83,37.9,24.06
Manufacturing Cost %,Expenses,5.07,3.39,10.83,8.01,9.95,8.65,18.43,15.56,8.35,5.44,4.44,0.0
Employee Cost %,Expenses,13.07,9.23,25.39,24.1,18.01,13.16,28.72,30.28,16.47,13.43,9.12,18.46
Other Cost %,Expenses,54.22,29.82,27.88,29.64,25.82,11.14,23.22,28.77,15.22,13.2,9.26,21.86
Minority share,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-7.0,-2.0,-19.0,-24.0
Exceptional items AT,Net Profit,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,2.0,0.0,1.0
Profit excl Excep,Net Profit,0.0,16.0,2.0,7.0,13.0,59.0,3.0,3.0,49.0,128.0,299.0,217.0
Profit for PE,Net Profit,0.0,16.0,2.0,7.0,13.0,59.0,3.0,2.0,42.0,126.0,280.0,193.0
Profit for EPS,Net Profit,0.0,16.0,2.0,7.0,13.0,59.0,3.0,2.0,43.0,128.0,280.0,193.0
Profit Growth %,Net Profit,-98.0,22386.0,-85.0,209.0,,343.0,-95.0,-33.0,1881.0,204.0,122.0,-31.0
