,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,2841.0,4079.0,4887.0,4588.0,3069.0,3105.0,1914.0,2817.0,2489.0,2369.0,3345.0,2442.0
Expenses,,2564.0,3564.0,4317.0,3919.0,2446.0,2349.0,1568.0,2090.0,2080.0,1832.0,2872.0,2218.0
Operating Profit,,277.0,515.0,569.0,669.0,623.0,756.0,346.0,727.0,409.0,537.0,473.0,223.0
OPM %,,10.0,13.0,12.0,15.0,20.0,24.0,18.0,26.0,16.0,23.0,14.0,9.0
Other Income,,439.0,385.0,300.0,173.0,136.0,88.0,95.0,78.0,155.0,362.0,350.0,424.0
Interest,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0
Depreciation,,67.0,53.0,62.0,63.0,82.0,96.0,95.0,90.0,77.0,67.0,71.0,76.0
Profit before tax,,644.0,841.0,803.0,774.0,671.0,742.0,341.0,710.0,482.0,828.0,749.0,568.0
Tax %,,31.0,33.0,35.0,32.0,37.0,28.0,24.0,30.0,27.0,26.0,27.0,26.0
Net Profit,,444.0,562.0,524.0,528.0,423.0,535.0,258.0,500.0,352.0,613.0,550.0,420.0
EPS in Rs,,1928.48,2810.35,2183.58,14.41,11.53,14.59,7.03,13.64,9.61,16.71,14.99,11.47
Dividend Payout %,,19.0,30.0,30.0,25.0,30.0,30.0,52.0,30.0,49.0,32.0,31.0,0.0
Sales Growth %,Sales,,43.58,19.81,-6.12,-33.09,1.16,-38.36,47.22,-11.64,-4.82,41.18,-27.0
Material Cost %,Expenses,66.0,61.0,61.0,62.0,54.0,49.0,44.0,42.0,48.0,38.0,50.0,50.0
Manufacturing Cost %,Expenses,5.0,9.0,8.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,0.0
Employee Cost %,Expenses,11.0,8.0,9.0,12.0,17.0,17.0,26.0,20.0,21.0,25.0,16.0,22.0
Other Cost %,Expenses,8.0,10.0,10.0,10.0,6.0,7.0,8.0,9.0,11.0,9.0,16.0,19.0
Exceptional items,Other Income,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-34.0,0.0,-0.0,-0.0,0.0
Other income normal,Other Income,439.0,385.0,300.0,172.0,136.0,88.0,95.0,111.0,155.0,362.0,350.0,424.0
Exceptional items AT,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-0.0,-0.0,0.0
Profit excl Excep,Net Profit,444.0,562.0,524.0,528.0,423.0,535.0,258.0,523.0,352.0,613.0,550.0,420.0
Profit for PE,Net Profit,444.0,562.0,524.0,528.0,423.0,535.0,258.0,523.0,352.0,613.0,550.0,420.0
Profit for EPS,Net Profit,444.0,562.0,524.0,528.0,423.0,535.0,258.0,500.0,352.0,613.0,550.0,420.0
Profit Growth %,Net Profit,,27.0,-7.0,1.0,-20.0,27.0,-52.0,103.0,-33.0,74.0,-10.0,-24.0
