,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,611.0,612.0,645.0,659.0,656.0,702.0,633.0,863.0,1053.0,1181.0,1446.0,1792.0
Expenses,,758.0,737.0,792.0,697.0,780.0,633.0,605.0,747.0,919.0,988.0,1190.0,1395.0
Operating Profit,,-148.0,-125.0,-146.0,-38.0,-123.0,69.0,28.0,116.0,134.0,193.0,256.0,397.0
OPM %,,-24.0,-20.0,-23.0,-6.0,-19.0,10.0,4.0,13.0,13.0,16.0,18.0,22.0
Other Income,,220.0,166.0,165.0,70.0,522.0,809.0,248.0,118.0,197.0,236.0,83.0,196.0
Interest,,81.0,65.0,106.0,64.0,192.0,160.0,141.0,130.0,106.0,82.0,112.0,206.0
Depreciation,,27.0,25.0,27.0,29.0,27.0,97.0,111.0,113.0,116.0,101.0,113.0,118.0
Profit before tax,,-36.0,-50.0,-114.0,-60.0,180.0,621.0,24.0,-9.0,109.0,247.0,114.0,269.0
Tax %,,-5.0,-19.0,-34.0,6.0,31.0,17.0,83.0,48.0,12.0,19.0,44.0,15.0
Net Profit,,-34.0,-40.0,-75.0,-64.0,123.0,513.0,4.0,-13.0,96.0,199.0,64.0,230.0
EPS in Rs,,-0.73,-0.87,-1.44,-1.23,1.63,6.8,0.06,-0.18,1.27,2.64,0.84,3.05
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,38.0,118.0,33.0
Sales Growth %,Sales,65.53,0.15,5.48,2.23,-0.45,6.91,-9.83,36.3,22.06,12.2,22.39,23.97
Material Cost %,Expenses,24.12,23.64,23.33,20.56,20.06,21.01,23.79,23.68,25.19,26.33,26.29,24.39
Manufacturing Cost %,Expenses,27.97,50.3,47.89,50.64,32.3,35.39,34.76,35.41,34.9,32.71,32.51,0.0
Employee Cost %,Expenses,30.43,31.37,29.66,24.6,23.14,22.38,23.64,18.48,17.12,16.36,14.71,13.81
Other Cost %,Expenses,41.65,15.12,21.82,9.9,43.25,11.42,13.4,9.02,10.08,8.24,8.82,39.65
Exceptional items AT,Net Profit,23.0,-14.0,-3.0,-64.0,-2.0,-103.0,37.0,-21.0,42.0,75.0,-64.0,27.0
Profit excl Excep,Net Profit,-57.0,-26.0,-72.0,0.0,125.0,616.0,-33.0,8.0,54.0,124.0,128.0,204.0
Profit for PE,Net Profit,-57.0,-26.0,-72.0,0.0,125.0,616.0,-33.0,8.0,54.0,124.0,128.0,204.0
Profit for EPS,Net Profit,-34.0,-40.0,-75.0,-64.0,123.0,513.0,4.0,-13.0,96.0,199.0,64.0,230.0
Profit Growth %,Net Profit,-485.0,54.0,-175.0,101.0,27618.0,394.0,-105.0,123.0,622.0,129.0,3.0,59.0
