,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,14907.0,11710.0,15247.0,16338.0,19510.0,18240.0,31275.0,31182.0,31415.0,46576.0,46469.0,47674.0
Expenses,,14188.0,11179.0,14476.0,15807.0,19003.0,17788.0,30689.0,30769.0,30862.0,46150.0,45994.0,47462.0
Operating Profit,,718.0,531.0,771.0,531.0,507.0,452.0,585.0,413.0,554.0,426.0,476.0,212.0
OPM %,,5.0,5.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
Other Income,,30.0,2.0,2.0,1.0,3.0,2.0,13.0,6.0,16.0,36.0,21.0,23.0
Interest,,82.0,8.0,9.0,0.0,27.0,0.0,0.0,25.0,37.0,44.0,47.0,112.0
Depreciation,,154.0,60.0,63.0,2.0,2.0,11.0,5.0,5.0,5.0,3.0,3.0,2.0
Profit before tax,,512.0,465.0,702.0,530.0,481.0,442.0,593.0,389.0,527.0,415.0,447.0,121.0
Tax %,,29.0,15.0,15.0,17.0,13.0,38.0,6.0,18.0,14.0,5.0,10.0,13.0
Net Profit,,365.0,393.0,593.0,442.0,416.0,273.0,560.0,318.0,452.0,393.0,403.0,106.0
EPS in Rs,,10.49,9.47,14.79,10.67,9.75,5.38,12.33,7.34,10.97,9.85,9.48,2.43
Dividend Payout %,,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sales Growth %,Sales,28.3,-21.45,30.2,7.16,19.42,-6.51,71.46,-0.3,0.75,48.26,-0.23,2.59
Material Cost %,Expenses,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing Cost %,Expenses,2.0,1.0,1.0,0.0,97.0,96.0,98.0,98.0,98.0,99.0,99.0,0.0
Employee Cost %,Expenses,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Cost %,Expenses,81.0,89.0,88.0,96.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,99.0
Minority share,Net Profit,-85.0,-140.0,-198.0,-155.0,-154.0,-128.0,-134.0,-65.0,-73.0,-52.0,-76.0,-22.0
Exceptional items AT,Net Profit,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-2.0,-6.0,1.0
Profit excl Excep,Net Profit,366.0,393.0,593.0,442.0,417.0,273.0,560.0,318.0,452.0,394.0,409.0,104.0
Profit for PE,Net Profit,280.0,253.0,395.0,286.0,263.0,145.0,425.0,253.0,378.0,342.0,332.0,83.0
Profit for EPS,Net Profit,280.0,253.0,395.0,286.0,263.0,145.0,425.0,253.0,378.0,340.0,327.0,84.0
Profit Growth %,Net Profit,99.0,-10.0,56.0,-28.0,-8.0,-45.0,193.0,-40.0,49.0,-10.0,-3.0,-75.0
