,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,754.0,908.0,921.0,1491.0,1931.0,1216.0,1289.0,2320.0,3193.0,3705.0,4034.0,4238.0
Expenses,,623.0,727.0,758.0,1202.0,1545.0,1008.0,1065.0,1802.0,2499.0,2931.0,3474.0,3613.0
Operating Profit,,131.0,181.0,163.0,289.0,386.0,209.0,224.0,518.0,694.0,774.0,561.0,625.0
OPM %,,17.0,20.0,18.0,19.0,20.0,17.0,17.0,22.0,22.0,21.0,14.0,15.0
Other Income,,12.0,2.0,7.0,4.0,3.0,6.0,5.0,1.0,4.0,36.0,109.0,2.0
Interest,,32.0,55.0,78.0,73.0,84.0,80.0,81.0,97.0,122.0,147.0,167.0,210.0
Depreciation,,32.0,53.0,75.0,85.0,121.0,121.0,117.0,169.0,202.0,257.0,271.0,333.0
Profit before tax,,79.0,75.0,17.0,135.0,184.0,15.0,32.0,253.0,374.0,406.0,231.0,84.0
Tax %,,5.0,27.0,33.0,30.0,35.0,34.0,35.0,22.0,34.0,28.0,-80.0,15.0
Net Profit,,75.0,55.0,11.0,95.0,120.0,10.0,21.0,198.0,248.0,291.0,415.0,72.0
EPS in Rs,,5.49,3.81,0.78,5.82,7.36,0.59,1.29,12.36,15.52,16.11,22.93,3.95
Dividend Payout %,,7.0,11.0,26.0,3.0,4.0,0.0,0.0,14.0,13.0,12.0,9.0,25.0
Sales Growth %,Sales,73.7,20.43,1.42,61.93,29.52,-37.01,5.96,80.01,37.61,16.02,8.9,5.06
Material Cost %,Expenses,50.0,43.0,40.0,48.0,48.0,42.0,49.0,44.0,46.0,50.0,50.0,51.0
Manufacturing Cost %,Expenses,18.0,20.0,25.0,20.0,22.0,25.0,17.0,22.0,20.0,17.0,20.0,6.0
Employee Cost %,Expenses,8.0,10.0,9.0,6.0,5.0,8.0,8.0,6.0,5.0,5.0,6.0,6.0
Other Cost %,Expenses,7.0,7.0,8.0,7.0,5.0,8.0,8.0,6.0,8.0,7.0,10.0,22.0
Exceptional items AT,Net Profit,6.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,0.0,0.0,0.0,7.0,-9.0
Profit excl Excep,Net Profit,70.0,55.0,11.0,95.0,120.0,10.0,21.0,198.0,248.0,291.0,408.0,81.0
Profit for PE,Net Profit,70.0,55.0,11.0,95.0,120.0,10.0,21.0,198.0,248.0,291.0,408.0,81.0
Profit for EPS,Net Profit,75.0,55.0,11.0,95.0,120.0,10.0,21.0,198.0,248.0,291.0,415.0,72.0
Profit Growth %,Net Profit,715.0,-22.0,-79.0,732.0,26.0,-92.0,113.0,834.0,25.0,17.0,40.0,-80.0
