,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,31279.0,35804.0,35279.0,27829.0,36860.0,44715.0,41673.0,38221.0,41917.0,42321.0,43157.0,44385.0
Expenses,,21588.0,23891.0,25202.0,22166.0,32910.0,30098.0,25244.0,22852.0,25699.0,25850.0,25903.0,26317.0
Operating Profit,,9692.0,11913.0,10076.0,5663.0,3949.0,14617.0,16428.0,15369.0,16218.0,16472.0,17254.0,18068.0
OPM %,,31.0,33.0,29.0,20.0,11.0,33.0,39.0,40.0,39.0,39.0,40.0,41.0
Other Income,,449.0,184.0,212.0,621.0,2320.0,-37638.0,-21845.0,225.0,180.0,866.0,1245.0,59248.0
Interest,,947.0,1802.0,4007.0,4930.0,9551.0,15377.0,17992.0,20973.0,23344.0,25763.0,24530.0,21325.0
Depreciation,,4855.0,6223.0,7700.0,8315.0,14410.0,23889.0,22906.0,22858.0,22362.0,21988.0,21411.0,21509.0
Profit before tax,,4339.0,4071.0,-1419.0,-6961.0,-17692.0,-62287.0,-46314.0,-28237.0,-29308.0,-30414.0,-27442.0,34482.0
Tax %,,35.0,35.0,-41.0,-36.0,-21.0,17.0,-0.0,0.0,0.0,3.0,0.0,0.0
Net Profit,,2810.0,2646.0,-831.0,-4458.0,-14055.0,-73132.0,-46294.0,-28237.0,-29308.0,-31236.0,-27442.0,34482.0
EPS in Rs,,2.37,2.23,-0.7,-3.11,-4.89,-25.45,-16.11,-8.79,-6.02,-6.23,-3.84,3.18
Dividend Payout %,,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sales Growth %,Sales,19.48,14.46,-1.47,-21.12,32.45,21.31,-6.8,-8.28,9.67,0.96,1.98,2.84
Material Cost %,Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing Cost %,Expenses,61.0,59.0,62.0,69.0,77.0,56.0,51.0,52.0,54.0,54.0,53.0,0.0
Employee Cost %,Expenses,4.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
Other Cost %,Expenses,3.0,3.0,5.0,6.0,7.0,7.0,5.0,4.0,3.0,2.0,2.0,55.0
Exceptional items AT,Net Profit,220.0,4.0,15.0,149.0,1948.0,-31744.0,-22063.0,146.0,-62.0,828.0,239.0,58684.0
Profit excl Excep,Net Profit,2590.0,2642.0,-846.0,-4607.0,-16003.0,-41388.0,-24230.0,-28383.0,-29246.0,-32064.0,-27681.0,-24202.0
Profit for PE,Net Profit,2590.0,2642.0,-846.0,-4607.0,-16003.0,-41388.0,-24230.0,-28383.0,-29246.0,-32064.0,-27681.0,-24202.0
Profit for EPS,Net Profit,2810.0,2646.0,-831.0,-4458.0,-14055.0,-73132.0,-46294.0,-28237.0,-29308.0,-31236.0,-27442.0,34482.0
Profit Growth %,Net Profit,60.0,2.0,-132.0,-444.0,-247.0,-159.0,41.0,-17.0,-3.0,-10.0,14.0,13.0
