,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1213.0,1328.0,1349.0,1647.0,2098.0,2310.0,3135.0,3238.0,3931.0,3755.0,3030.0,3474.0
Expenses,,1001.0,1058.0,1054.0,1353.0,1766.0,1816.0,2273.0,2589.0,3092.0,2951.0,2464.0,2750.0
Operating Profit,,212.0,270.0,296.0,294.0,333.0,494.0,862.0,649.0,840.0,804.0,567.0,724.0
OPM %,,17.0,20.0,22.0,18.0,16.0,21.0,27.0,20.0,21.0,21.0,19.0,21.0
Other Income,,1.0,6.0,15.0,24.0,28.0,187.0,13.0,13.0,9.0,3.0,70.0,38.0
Interest,,31.0,37.0,32.0,33.0,28.0,27.0,24.0,16.0,39.0,72.0,63.0,61.0
Depreciation,,50.0,58.0,71.0,76.0,91.0,102.0,118.0,126.0,146.0,144.0,146.0,164.0
Profit before tax,,132.0,181.0,207.0,208.0,242.0,553.0,733.0,520.0,664.0,591.0,427.0,536.0
Tax %,,28.0,33.0,31.0,33.0,33.0,20.0,25.0,26.0,25.0,26.0,25.0,25.0
Net Profit,,95.0,121.0,143.0,139.0,162.0,444.0,553.0,387.0,499.0,436.0,319.0,401.0
EPS in Rs,,4.66,5.57,6.25,5.48,6.37,17.47,22.32,15.59,20.61,17.99,13.17,16.17
Dividend Payout %,,11.0,12.0,14.0,18.0,16.0,6.0,7.0,10.0,7.0,8.0,11.0,11.0
Sales Growth %,Sales,22.55,9.47,1.64,22.02,27.44,10.08,35.72,3.3,21.39,-4.48,-19.31,14.65
Material Cost %,Expenses,58.31,54.95,48.8,54.84,59.58,52.9,48.15,54.28,54.98,50.78,44.36,43.55
Manufacturing Cost %,Expenses,6.25,6.49,7.3,7.23,6.49,6.34,5.62,5.91,5.25,6.27,7.79,0.0
Employee Cost %,Expenses,8.57,9.44,10.91,10.37,9.39,10.05,10.23,8.79,8.46,10.2,12.68,12.18
Other Cost %,Expenses,9.41,8.78,11.07,9.73,8.69,9.31,8.5,10.98,9.95,11.35,16.47,23.43
Exceptional items AT,Net Profit,-0.0,-0.0,1.0,0.0,-0.0,125.0,-0.0,-4.0,-1.0,-2.0,22.0,-9.0
Profit excl Excep,Net Profit,96.0,121.0,142.0,139.0,162.0,319.0,553.0,390.0,500.0,438.0,298.0,410.0
Profit for PE,Net Profit,96.0,121.0,142.0,139.0,162.0,319.0,553.0,390.0,500.0,438.0,298.0,410.0
Profit for EPS,Net Profit,95.0,121.0,143.0,139.0,162.0,444.0,553.0,387.0,499.0,436.0,319.0,401.0
Profit Growth %,Net Profit,18.0,26.0,18.0,-2.0,16.0,97.0,74.0,-29.0,28.0,-12.0,-32.0,38.0
