,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,9978.0,9821.0,9566.0,10698.0,13780.0,18612.0,17616.0,25906.0,36084.0,31749.0,31703.0,33946.0
Expenses,,6346.0,6235.0,6446.0,6770.0,8190.0,13297.0,11928.0,15405.0,20829.0,19245.0,20546.0,23501.0
Operating Profit,,3633.0,3586.0,3120.0,3928.0,5591.0,5315.0,5689.0,10500.0,15255.0,12504.0,11158.0,10446.0
OPM %,,36.0,37.0,33.0,37.0,41.0,29.0,32.0,41.0,42.0,39.0,35.0,31.0
Other Income,,1258.0,1198.0,793.0,1812.0,1251.0,2147.0,1185.0,1254.0,737.0,-566.0,1666.0,3053.0
Interest,,349.0,389.0,441.0,554.0,624.0,647.0,660.0,940.0,901.0,964.0,1069.0,1204.0
Depreciation,,865.0,1070.0,1180.0,1327.0,1541.0,1786.0,1844.0,1824.0,1947.0,2129.0,2318.0,2712.0
Profit before tax,,3677.0,3324.0,2292.0,3859.0,4677.0,5030.0,4369.0,8990.0,13144.0,8846.0,9436.0,9582.0
Tax %,,32.0,37.0,30.0,29.0,31.0,0.0,5.0,25.0,25.0,21.0,25.0,21.0
Net Profit,,2608.0,2080.0,1597.0,2735.0,3238.0,5005.0,4146.0,6719.0,9854.0,6980.0,7040.0,7551.0
EPS in Rs,,14.46,11.53,8.85,16.06,19.91,28.9,21.69,34.56,53.66,38.95,40.27,40.7
Dividend Payout %,,46.0,46.0,72.0,42.0,34.0,24.0,15.0,27.0,25.0,25.0,29.0,28.0
Sales Growth %,Sales,2.98,-1.58,-2.59,11.83,28.82,35.06,-5.35,47.06,39.29,-12.01,-0.15,7.07
Material Cost %,Expenses,-0.17,0.26,-0.51,0.46,1.32,19.24,20.5,20.79,22.44,23.35,23.65,19.58
Manufacturing Cost %,Expenses,8.83,10.67,11.66,10.69,9.72,8.0,11.29,7.87,6.57,7.48,9.26,0.0
Employee Cost %,Expenses,21.68,19.63,22.76,20.41,14.78,14.08,16.34,9.91,8.23,8.81,8.81,7.01
Other Cost %,Expenses,33.26,32.94,33.47,31.73,33.61,30.11,19.58,20.89,20.48,20.97,23.08,42.64
Exceptional items,Other Income,0.0,-215.0,-1152.0,0.0,-1027.0,-230.0,-441.0,162.0,28.0,-2324.0,67.0,0.0
Other income normal,Other Income,1258.0,1413.0,1944.0,1812.0,2278.0,2377.0,1625.0,1092.0,708.0,1759.0,1599.0,3053.0
Profit from Associates,Net Profit,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,0.0,0.0,0.0,0.0,0.0,-304.0,-618.0,-1098.0,-1126.0,-645.0,-489.0,-931.0
Exceptional items AT,Net Profit,0.0,-135.0,-802.0,0.0,-711.0,-179.0,-299.0,119.0,21.0,-1636.0,50.0,0.0
Profit excl Excep,Net Profit,2608.0,2214.0,2399.0,2735.0,3949.0,5184.0,4445.0,6600.0,9833.0,8616.0,6990.0,7551.0
Profit for PE,Net Profit,2608.0,2214.0,2399.0,2735.0,3949.0,4869.0,3782.0,5522.0,8710.0,7820.0,6505.0,6620.0
Profit for EPS,Net Profit,2608.0,2080.0,1597.0,2735.0,3238.0,4701.0,3528.0,5622.0,8729.0,6335.0,6551.0,6620.0
Profit Growth %,Net Profit,-13.0,-15.0,8.0,14.0,44.0,23.0,-22.0,46.0,58.0,-10.0,-17.0,2.0
