symbol,week_start,open,high,low,close,volume,days,complete
CUB,2026-03-09,188.55,193.3125,171.975,173.625,9581114,3,True
CUB,2026-03-16,172.5,189.15,169.8375,181.0125,25071763,5,True
CUB,2026-03-23,179.9625,194.1375,173.0625,190.275,19852826,4,True
CUB,2026-03-30,186.0375,188.775,172.47,180.3675,10825306,3,True
CUB,2026-04-06,182.1675,196.89,178.485,192.855,22838877,5,True
CUB,2026-04-13,191.25,195.075,185.2575,193.365,14345776,4,True
CUB,2026-04-20,196.05,206.25,192.57,196.8825,30841062,5,True
CUB,2026-04-27,198.0,220.1325,197.8725,202.5675,32484942,5,True
CUB,2026-05-04,203.25,211.875,193.6125,195.2625,18824046,5,True
CUB,2026-05-11,194.1375,194.1375,181.7625,187.9875,16672958,5,True
CUB,2026-05-18,187.95,190.95,184.2,186.4125,8600021,5,True
CUB,2026-05-25,188.85,193.7625,186.9,191.5875,6611050,5,True
CUB,2026-06-01,192.825,193.95,182.4,183.6375,9759986,5,True
CUB,2026-06-08,182.25,208.5,179.25,201.7,24193903,5,True
CUB,2026-06-15,205.7,207.85,196.0,196.65,15811271,5,True
CUB,2026-06-22,196.65,206.9,194.55,198.85,10155375,5,True
CUB,2026-06-29,199.75,220.24,199.2,216.76,19888114,5,True
CUB,2026-07-06,212.0,231.82,212.0,229.33,15987508,5,True
CUB,2026-07-13,226.5,227.48,217.63,224.63,7747558,5,True
CUB,2026-07-20,224.63,234.4,217.01,219.75,10444682,5,True
CUB,2026-07-27,221.0,245.38,205.51,206.5,41467699,5,True
CUB,2026-08-03,208.5,215.0,200.74,212.0,16873818,5,True
CUB,2026-08-10,213.06,218.6,207.25,208.64,10321536,5,True
CUB,2026-08-17,208.0,225.85,204.81,217.3,14917754,5,True
CUB,2026-08-24,217.3,230.92,211.34,222.24,11047757,5,True
CUB,2026-08-31,222.0,242.9,220.0,236.01,15590794,5,True
CUB,2026-09-07,235.5,248.85,223.69,227.32,11803434,5,True
CUMMINSIND,2026-03-09,4718.0,4818.7002,4518.0,4649.7002,2744385,3,True
CUMMINSIND,2026-03-16,4631.0,4764.0,4478.1001,4615.2998,3868940,5,True
CUMMINSIND,2026-03-23,4581.0,4775.0,4394.0,4631.5,6588372,4,True
CUMMINSIND,2026-03-30,4551.0,4670.2002,4455.8999,4646.5,2524498,3,True
CUMMINSIND,2026-04-06,4680.2002,5154.8999,4562.2998,5138.7002,4614106,5,True
CUMMINSIND,2026-04-13,5030.0,5179.8999,4951.0,5140.8999,2872418,4,True
CUMMINSIND,2026-04-20,5174.0,5272.7002,5067.6001,5232.0,2834072,5,True
CUMMINSIND,2026-04-27,5264.5,5324.7998,5120.0,5266.3999,1720810,5,True
CUMMINSIND,2026-05-04,5300.0,5470.5,5227.5,5401.0,2060531,5,True
CUMMINSIND,2026-05-11,5350.0,5430.0,5147.5,5392.0,2232467,5,True
CUMMINSIND,2026-05-18,5360.0,5454.0,5183.0,5353.0,1611972,5,True
CUMMINSIND,2026-05-25,5419.0,6100.0,5337.5,5881.0,4332780,5,True
CUMMINSIND,2026-06-01,5979.5,5979.5,5607.0,5784.0,2568541,5,True
CUMMINSIND,2026-06-08,5650.0,5740.5,5541.0,5621.5,1744580,5,True
CUMMINSIND,2026-06-15,5700.0,5908.0,5630.0,5865.0,1640231,5,True
CUMMINSIND,2026-06-22,5795.5,5838.0,5535.5,5642.0,1936495,5,True
CUMMINSIND,2026-06-29,5699.0,5740.0,5454.5,5478.0,3808024,5,True
CUMMINSIND,2026-07-06,5479.0,5714.0,5381.0,5621.5,2173588,5,True
CUMMINSIND,2026-07-13,5600.0,5674.5,5390.0,5448.0,2555583,5,True
CUMMINSIND,2026-07-20,5438.0,5658.0,5397.0,5600.5,1368690,5,True
CUMMINSIND,2026-07-27,5643.5,5649.5,5315.0,5519.0,2025443,5,True
CUMMINSIND,2026-08-03,5526.0,5595.0,5175.0,5426.0,3391177,5,True
CUMMINSIND,2026-08-10,5480.0,5486.0,5315.0,5400.0,1922589,5,True
CUMMINSIND,2026-08-17,5359.5,5484.0,5092.0,5107.5,1987342,5,True
CUMMINSIND,2026-08-24,5100.0,5270.0,5083.0,5193.0,2903953,5,True
CUMMINSIND,2026-08-31,5150.0,5179.0,5001.0,5035.0,1970943,5,True
CUMMINSIND,2026-09-07,5007.0,5237.0,4965.0,5070.0,1978910,4,True
CUPID,2026-03-09,91.75,91.8,75.75,76.25,75318068,3,True
CUPID,2026-03-16,75.9,82.0,74.6,79.6,58512090,5,True
CUPID,2026-03-23,79.6,86.75,77.0,84.65,64259502,4,True
CUPID,2026-03-30,84.7,89.75,82.8,87.54,56398980,3,True
CUPID,2026-04-06,88.48,94.49,85.76,93.73,81809965,5,True
CUPID,2026-04-13,92.69,103.59,90.22,103.16,77974670,4,True
CUPID,2026-04-20,104.5,115.85,101.52,113.09,128086982,5,True
CUPID,2026-04-27,113.46,119.99,111.0,119.58,42335766,5,True
CUPID,2026-05-04,121.0,133.92,119.0,133.56,107403168,5,True
CUPID,2026-05-11,131.0,133.19,116.5,120.36,75225613,5,True
CUPID,2026-05-18,121.0,125.25,111.71,120.31,91747974,5,True
CUPID,2026-05-25,121.0,130.59,121.0,129.06,44649631,5,True
CUPID,2026-06-01,129.65,137.9,124.7,137.1,63880182,5,True
CUPID,2026-06-08,135.5,160.0,134.0,159.97,134864280,5,True
CUPID,2026-06-15,163.75,177.0,152.52,176.92,139526374,5,True
CUPID,2026-06-22,178.61,183.0,174.01,182.61,97493178,5,True
CUPID,2026-06-29,183.53,199.97,183.53,198.84,116550050,5,True
CUPID,2026-07-06,200.26,226.0,176.89,212.24,434532393,5,True
CUPID,2026-07-13,212.24,223.0,205.0,214.78,248587659,5,True
CUPID,2026-07-20,214.4,216.8,201.0,213.43,154417714,5,True
CUPID,2026-07-27,214.56,234.5,213.75,230.62,138192590,5,True
CUPID,2026-08-03,231.5,267.0,229.0,262.13,173804797,5,True
CUPID,2026-08-10,266.1,299.0,256.8,293.88,183977154,5,True
CUPID,2026-08-17,294.51,295.35,235.11,284.58,204526846,5,True
CUPID,2026-08-24,285.5,291.9,272.11,282.33,72769823,5,True
CUPID,2026-08-31,283.85,287.0,266.5,283.15,52727493,5,True
CUPID,2026-09-07,283.7,285.8,265.45,280.0,60311013,5,True
CYIENT,2026-03-09,911.95,953.1,867.45,870.1,851964,3,True
CYIENT,2026-03-16,871.0,879.4,821.2,825.35,1340587,5,True
CYIENT,2026-03-23,820.0,827.8,780.3,784.75,1976280,4,True
CYIENT,2026-03-30,781.0,811.55,750.3,804.85,1201076,3,True
CYIENT,2026-04-06,804.8,917.0,796.2,910.0,1986586,5,True
CYIENT,2026-04-13,886.05,989.5,871.35,962.3,3238706,4,True
CYIENT,2026-04-20,966.4,971.0,867.05,873.05,2931341,5,True
CYIENT,2026-04-27,880.0,893.9,841.0,871.75,2882385,5,True
CYIENT,2026-05-04,878.0,919.5,862.2,904.7,1711218,5,True
CYIENT,2026-05-11,904.7,927.6,869.0,870.7,1783091,5,True
CYIENT,2026-05-18,870.7,914.4,856.3,901.7,1096182,5,True
CYIENT,2026-05-25,910.0,932.0,885.7,908.25,1263348,5,True
CYIENT,2026-06-01,919.0,931.5,872.2,877.2,2296920,5,True
CYIENT,2026-06-08,874.0,884.1,840.1,877.95,3394011,5,True
CYIENT,2026-06-15,895.5,912.8,853.6,859.05,4411083,5,True
CYIENT,2026-06-22,864.9,899.9,864.05,886.25,1098685,5,True
CYIENT,2026-06-29,885.85,904.95,856.35,890.35,1190613,5,True
CYIENT,2026-07-06,877.0,884.0,821.0,841.15,2379175,5,True
CYIENT,2026-07-13,836.6,872.4,831.7,853.9,1526996,5,True
CYIENT,2026-07-20,848.0,873.0,814.45,840.05,3695665,5,True
CYIENT,2026-07-27,842.0,879.7,822.0,847.7,3520806,5,True
CYIENT,2026-08-03,847.7,879.45,845.0,857.5,1654001,5,True
CYIENT,2026-08-10,857.95,885.0,839.0,867.05,1919598,5,True
CYIENT,2026-08-17,865.0,918.45,847.0,892.65,4693300,5,True
CYIENT,2026-08-24,895.0,1114.5,894.1,1107.45,22632824,5,True
CYIENT,2026-08-31,1111.35,1219.0,1081.35,1101.8,5773483,5,True
CYIENT,2026-09-07,1098.1,1117.6,1054.4,1059.4,1443751,5,True
DABUR,2026-03-09,485.0,485.0,452.05,453.5,4329855,3,True
DABUR,2026-03-16,455.0,461.45,428.8,430.7,11635268,5,True
DABUR,2026-03-23,428.95,439.15,416.05,419.6,9877457,4,True
DABUR,2026-03-30,417.5,420.95,403.35,417.25,4634284,3,True
DABUR,2026-04-06,423.5,437.8,408.35,435.7,10538366,5,True
DABUR,2026-04-13,430.05,444.1,422.65,442.85,13889707,4,True
DABUR,2026-04-20,443.95,465.0,436.55,451.1,9977484,5,True
DABUR,2026-04-27,452.45,458.25,440.35,441.5,3738615,5,True
DABUR,2026-05-04,445.0,490.5,443.0,487.7,21388355,5,True
DABUR,2026-05-11,485.0,485.0,457.85,467.7,9557802,5,True
DABUR,2026-05-18,466.8,466.8,443.6,451.05,6814816,5,True
DABUR,2026-05-25,453.4,455.75,440.1,443.4,16401752,5,True
DABUR,2026-06-01,441.0,442.0,414.6,424.15,14124827,5,True
DABUR,2026-06-08,421.0,438.75,418.15,426.4,8110122,5,True
DABUR,2026-06-15,432.5,437.5,421.4,423.5,7006688,5,True
DABUR,2026-06-22,425.5,431.45,417.45,423.9,7050536,5,True
DABUR,2026-06-29,425.35,451.0,421.6,444.35,17336241,5,True
DABUR,2026-07-06,447.8,456.0,435.15,443.5,10496281,5,True
DABUR,2026-07-13,442.0,442.75,422.35,427.2,6943195,5,True
DABUR,2026-07-20,427.2,430.95,419.4,423.2,6154589,5,True
DABUR,2026-07-27,425.6,438.0,415.55,421.45,15535826,5,True
DABUR,2026-08-03,423.8,426.2,405.35,410.0,14732033,5,True
DABUR,2026-08-10,411.45,414.2,405.05,405.25,6349642,5,True
DABUR,2026-08-17,405.65,408.0,397.65,400.5,5705527,5,True
DABUR,2026-08-24,400.5,400.55,383.1,386.0,8636267,5,True
DABUR,2026-08-31,385.9,387.4,377.35,380.9,10030484,5,True
DABUR,2026-09-07,380.9,381.8,368.05,376.0,10073477,5,True
DALBHARAT,2026-03-09,1840.0,1909.1,1825.1,1839.9,911517,3,True
DALBHARAT,2026-03-16,1856.0,1940.0,1803.6,1841.0,902133,5,True
DALBHARAT,2026-03-23,1821.3,1894.9,1717.3,1857.4,1180695,4,True
DALBHARAT,2026-03-30,1838.1,1850.0,1747.1,1794.3,606156,3,True
DALBHARAT,2026-04-06,1771.1,1975.2,1771.1,1968.7,1474366,5,True
DALBHARAT,2026-04-13,1917.2,1994.7,1894.6,1971.7,942138,4,True
DALBHARAT,2026-04-20,1984.9,2004.4,1919.1,1962.5,839820,5,True
DALBHARAT,2026-04-27,1964.7,1999.8,1884.0,1906.3,1899487,4,True
DALBHARAT,2026-05-04,1928.7,2007.6,1813.6,1823.6,2829256,5,True
DALBHARAT,2026-05-11,1825.0,1834.8,1720.1,1727.5,3030895,5,True
DALBHARAT,2026-05-18,1727.9,1807.0,1675.1,1795.6,1676330,5,True
DALBHARAT,2026-05-25,1796.7,1844.4,1739.0,1748.2,999211,5,True
DALBHARAT,2026-06-01,1748.3,1773.3,1676.9,1688.6,818404,5,True
DALBHARAT,2026-06-08,1654.0,1684.9,1605.0,1659.2,1804552,5,True
DALBHARAT,2026-06-15,1684.1,1744.5,1684.1,1717.2,1373598,5,True
DALBHARAT,2026-06-22,1735.0,1765.3,1671.1,1720.4,1443362,5,True
DALBHARAT,2026-06-29,1712.0,1804.0,1685.1,1765.1,1785475,5,True
DALBHARAT,2026-07-06,1772.4,1795.2,1712.8,1786.5,1150403,5,True
DALBHARAT,2026-07-13,1770.2,1840.5,1731.8,1823.2,1405635,5,True
DALBHARAT,2026-07-20,1829.5,1887.7,1780.8,1810.8,2112635,5,True
DALBHARAT,2026-07-27,1730.6,1840.3,1683.0,1799.7,869764,5,True
DALBHARAT,2026-08-03,1799.7,1850.0,1794.0,1827.4,646342,5,True
DALBHARAT,2026-08-10,1832.8,1859.8,1812.0,1842.0,495958,5,True
DALBHARAT,2026-08-17,1856.4,1925.0,1825.0,1880.0,1585121,5,True
DALBHARAT,2026-08-24,1881.9,1913.0,1780.1,1845.3,1490686,5,True
DALBHARAT,2026-08-31,1847.8,1897.8,1740.0,1749.3,2413511,5,True
DALBHARAT,2026-09-07,1713.9,1762.2,1671.8,1746.6,305455,4,True
DATAMATICS,2026-03-09,691.45,760.95,681.85,702.95,479365,3,True
DATAMATICS,2026-03-16,699.85,722.0,678.45,686.35,240866,5,True
DATAMATICS,2026-03-23,676.05,728.0,658.1,674.65,459832,4,True
DATAMATICS,2026-03-30,666.0,711.0,632.0,705.4,365781,3,True
DATAMATICS,2026-04-06,694.0,729.45,687.15,710.5,462025,5,True
DATAMATICS,2026-04-13,705.0,768.5,691.65,747.8,622060,4,True
DATAMATICS,2026-04-20,754.9,754.9,705.15,707.4,251017,5,True
DATAMATICS,2026-04-27,714.9,739.0,710.0,732.8,299377,5,True
DATAMATICS,2026-05-04,744.0,831.3,717.0,818.4,1007772,5,True
DATAMATICS,2026-05-11,812.1,819.95,726.1,741.8,359472,5,True
DATAMATICS,2026-05-18,736.0,814.65,713.7,784.85,1125118,5,True
DATAMATICS,2026-05-25,790.1,799.0,755.0,766.2,525624,5,True
DATAMATICS,2026-06-01,767.0,838.0,767.0,799.65,1138478,5,True
DATAMATICS,2026-06-08,794.0,799.0,750.5,778.4,304060,5,True
DATAMATICS,2026-06-15,791.4,824.0,790.55,801.5,454977,5,True
DATAMATICS,2026-06-22,804.6,820.0,794.4,799.8,239878,5,True
DATAMATICS,2026-06-29,799.65,851.2,774.55,819.35,655488,5,True
DATAMATICS,2026-07-06,820.0,915.5,800.0,900.45,2231226,5,True
DATAMATICS,2026-07-13,892.9,918.0,826.65,846.0,631520,5,True
DATAMATICS,2026-07-20,846.0,868.8,814.35,821.5,392001,5,True
DATAMATICS,2026-07-27,835.95,864.0,818.55,832.05,310106,5,True
DATAMATICS,2026-08-03,833.7,887.55,820.05,865.15,862203,5,True
DATAMATICS,2026-08-10,867.0,907.0,850.6,866.25,795686,5,True
DATAMATICS,2026-08-17,870.0,873.2,814.0,819.25,277897,5,True
DATAMATICS,2026-08-24,823.9,828.55,787.55,791.9,194894,5,True
DATAMATICS,2026-08-31,787.9,795.6,750.2,764.9,306194,5,True
DATAMATICS,2026-09-07,762.2,790.0,732.05,760.2,492007,5,True
DATAPATTNS,2026-03-09,3441.8,3505.3999,3172.0,3215.0,2199956,3,True
DATAPATTNS,2026-03-16,3215.3,3376.3999,3055.1001,3230.8,5394168,5,True
DATAPATTNS,2026-03-23,3206.3,3342.0,3012.6001,3153.0,3081762,4,True
DATAPATTNS,2026-03-30,3113.0,3225.0,2900.1001,3055.3,2687505,3,True
DATAPATTNS,2026-04-06,3068.0,3473.8999,2998.1001,3269.6001,3943469,5,True
DATAPATTNS,2026-04-13,3224.0,3589.0,3186.0,3494.2,3352368,4,True
DATAPATTNS,2026-04-20,3530.0,4189.8999,3444.0,4077.7,15672654,5,True
DATAPATTNS,2026-04-27,4100.0,4295.0,3940.0,4081.7,5745012,5,True
DATAPATTNS,2026-05-04,4130.0,4303.0,3892.3,4103.3999,5153532,5,True
DATAPATTNS,2026-05-11,4090.0,4250.0,3565.6001,3876.5,6668571,5,True
DATAPATTNS,2026-05-18,3869.7,4084.5,3600.1001,3969.7,5258355,5,True
DATAPATTNS,2026-05-25,4020.0,4249.0,3970.0,4043.1001,3269178,5,True
DATAPATTNS,2026-06-01,4063.3,4320.0,3801.0,4212.6001,4544104,5,True
DATAPATTNS,2026-06-08,4140.6001,4722.0,4076.3,4545.7002,11697672,5,True
DATAPATTNS,2026-06-15,4591.1001,4955.8999,4335.1001,4822.1001,7837510,5,True
DATAPATTNS,2026-06-22,4841.7002,4937.2998,4490.0,4506.6001,3420205,5,True
DATAPATTNS,2026-06-29,4506.6001,4712.3999,4375.0,4507.0,3631365,5,True
DATAPATTNS,2026-07-06,4520.0,4658.0,4241.0,4343.0,3414579,5,True
DATAPATTNS,2026-07-13,4321.1001,4345.0,4061.0,4085.8,1961491,5,True
DATAPATTNS,2026-07-20,4072.0,4831.7002,3899.0,4584.5,11420160,5,True
DATAPATTNS,2026-07-27,4600.0,4686.0,4090.0,4281.0,4674268,5,True
DATAPATTNS,2026-08-03,4300.7002,4625.0,4236.1001,4380.7002,4201010,5,True
DATAPATTNS,2026-08-10,4386.0,4623.2998,4362.2998,4455.7998,2634814,5,True
DATAPATTNS,2026-08-17,4469.0,5000.0,4460.6001,4829.8999,6195516,5,True
DATAPATTNS,2026-08-24,4833.5,4889.7998,4500.1001,4624.7998,4260912,5,True
DATAPATTNS,2026-08-31,4618.0,4666.0,4420.8999,4585.0,1958798,5,True
DATAPATTNS,2026-09-07,4617.1001,4999.8999,4617.1001,4829.2002,4692643,4,True
DBL,2026-03-09,456.5,472.4,434.6,440.4,1188513,3,True
DBL,2026-03-16,444.7,444.7,411.0,411.4,794901,5,True
DBL,2026-03-23,405.0,414.0,382.05,386.15,1416788,4,True
DBL,2026-03-30,389.05,413.85,382.15,406.35,1186091,3,True
DBL,2026-04-06,402.2,445.85,393.35,435.6,912675,5,True
DBL,2026-04-13,425.25,463.3,421.3,457.0,561825,4,True
DBL,2026-04-20,457.0,460.3,444.3,455.05,459230,5,True
DBL,2026-04-27,455.1,479.8,455.1,464.8,817161,4,True
DBL,2026-05-04,468.7,487.75,465.85,478.75,654770,5,True
DBL,2026-05-11,473.2,497.0,440.15,441.5,799911,5,True
DBL,2026-05-18,441.5,448.1,426.8,429.9,535073,5,True
DBL,2026-05-25,430.0,442.0,421.5,425.1,352909,5,True
DBL,2026-06-01,423.05,437.7,411.05,428.45,470398,5,True
DBL,2026-06-08,425.0,447.9,417.6,430.5,538016,5,True
DBL,2026-06-15,435.0,443.85,424.45,439.5,649923,5,True
DBL,2026-06-22,442.8,468.9,440.5,459.7,869120,5,True
DBL,2026-06-29,455.0,467.0,435.35,441.6,501424,5,True
DBL,2026-07-06,441.0,441.0,415.0,426.3,540431,5,True
DBL,2026-07-13,421.0,423.9,402.0,408.4,344652,5,True
DBL,2026-07-20,410.0,433.75,381.55,420.25,17879719,5,True
DBL,2026-07-27,414.6,447.0,414.6,429.2,4098758,5,True
DBL,2026-08-03,426.9,474.7,425.9,448.95,3485841,5,True
DBL,2026-08-10,439.0,454.85,411.0,412.35,3097031,5,True
DBL,2026-08-17,412.35,425.0,410.0,414.6,502266,5,True
DBL,2026-08-24,416.65,422.4,404.45,406.95,417012,5,True
DBL,2026-08-31,406.4,407.95,390.55,401.0,332241,5,True
DBL,2026-09-07,392.0,439.7,390.15,403.35,6767613,4,True
DBREALTY,2026-03-09,104.0,107.58,98.11,98.92,6918087,3,True
DBREALTY,2026-03-16,99.0,103.4,94.92,98.07,9032001,5,True
DBREALTY,2026-03-23,96.5,99.9,90.11,91.77,15332879,4,True
DBREALTY,2026-03-30,90.0,93.49,83.5,90.52,7556944,3,True
DBREALTY,2026-04-06,91.65,103.42,87.6,100.77,11987619,5,True
DBREALTY,2026-04-13,99.0,115.32,97.0,107.09,13415547,4,True
DBREALTY,2026-04-20,107.7,111.87,101.8,103.72,8467976,5,True
DBREALTY,2026-04-27,104.75,107.6,100.81,103.57,4993877,5,True
DBREALTY,2026-05-04,108.0,148.3,107.01,141.99,56101730,5,True
DBREALTY,2026-05-11,137.02,140.99,117.01,117.72,12792953,5,True
DBREALTY,2026-05-18,115.99,118.0,110.0,115.19,4615748,5,True
DBREALTY,2026-05-25,118.0,123.1,116.34,120.12,2173728,5,True
DBREALTY,2026-06-01,114.12,120.1,109.1,114.45,3006941,5,True
DBREALTY,2026-06-08,114.0,115.2,102.0,111.88,7189741,5,True
DBREALTY,2026-06-15,113.1,119.22,112.7,118.12,5702289,5,True
DBREALTY,2026-06-22,118.25,123.9,111.53,112.96,1798625,5,True
DBREALTY,2026-06-29,112.5,118.0,108.5,114.66,2019638,5,True
DBREALTY,2026-07-06,115.0,117.3,107.75,114.27,1276965,5,True
DBREALTY,2026-07-13,113.1,125.99,111.0,119.5,3182895,5,True
DBREALTY,2026-07-20,118.85,120.5,110.15,112.5,1513578,5,True
DBREALTY,2026-07-27,113.9,115.87,111.75,112.8,1166975,5,True
DBREALTY,2026-08-03,113.3,117.32,110.0,117.32,1675485,5,True
DBREALTY,2026-08-10,120.8,121.65,111.5,111.91,2151947,5,True
DBREALTY,2026-08-17,109.0,111.51,98.02,106.08,8187486,5,True
DBREALTY,2026-08-24,108.7,111.38,105.25,107.37,6326048,5,True
DBREALTY,2026-08-31,107.05,107.8,101.0,102.57,9940715,5,True
DBREALTY,2026-09-07,103.25,103.35,97.0,97.79,4661630,5,True
DCBBANK,2026-03-09,174.0,177.76,167.05,169.36,5180256,3,True
DCBBANK,2026-03-16,167.5,180.55,165.43,169.82,6609051,5,True
DCBBANK,2026-03-23,168.0,177.26,162.0,166.23,5719395,4,True
DCBBANK,2026-03-30,164.5,168.75,157.95,165.48,4412574,3,True
DCBBANK,2026-04-06,166.41,192.75,162.36,188.51,9767863,5,True
DCBBANK,2026-04-13,184.0,191.99,180.48,189.83,5678045,4,True
DCBBANK,2026-04-20,192.15,198.13,188.2,193.37,7579367,5,True
DCBBANK,2026-04-27,199.0,205.9,184.11,186.76,10718376,5,True
DCBBANK,2026-05-04,186.76,192.25,176.0,180.84,11450802,5,True
DCBBANK,2026-05-11,180.41,185.31,170.8,183.55,7398716,5,True
DCBBANK,2026-05-18,182.0,183.96,173.72,181.34,5087500,5,True
DCBBANK,2026-05-25,182.85,185.4,174.2,175.33,2735859,5,True
DCBBANK,2026-06-01,175.33,178.68,169.0,175.42,6184146,5,True
DCBBANK,2026-06-08,175.21,180.85,171.5,179.86,4038002,5,True
DCBBANK,2026-06-15,184.0,188.3,181.9,184.59,4839657,5,True
DCBBANK,2026-06-22,184.59,190.8,183.05,186.15,3783384,5,True
DCBBANK,2026-06-29,186.8,194.6,183.8,189.27,5457075,5,True
DCBBANK,2026-07-06,188.01,191.85,178.3,188.67,3818188,5,True
DCBBANK,2026-07-13,186.0,193.65,185.0,189.93,4999241,5,True
DCBBANK,2026-07-20,189.0,194.29,184.75,186.24,4970321,5,True
DCBBANK,2026-07-27,193.16,204.74,186.0,186.09,15306512,5,True
DCBBANK,2026-08-03,189.0,196.76,187.16,192.62,6227135,5,True
DCBBANK,2026-08-10,192.62,193.94,181.49,182.04,5730942,5,True
DCBBANK,2026-08-17,182.05,205.0,180.0,203.59,14317586,5,True
DCBBANK,2026-08-24,205.62,220.5,199.25,212.97,32164585,5,True
DCBBANK,2026-08-31,212.97,228.99,211.0,220.74,11421955,5,True
DCBBANK,2026-09-07,220.9,234.8,218.05,226.37,11670402,5,True
DCMSHRIRAM,2026-03-09,996.0,1023.9,968.1,1018.2,111752,3,True
DCMSHRIRAM,2026-03-16,1018.2,1097.9,997.8,1041.0,433555,5,True
DCMSHRIRAM,2026-03-23,1031.5,1124.9,1000.0,1112.3,265809,4,True
DCMSHRIRAM,2026-03-30,1108.5,1168.9,1083.0,1131.5,204663,3,True
DCMSHRIRAM,2026-04-06,1144.1,1167.4,1097.0,1116.2,234063,5,True
DCMSHRIRAM,2026-04-13,1101.0,1262.7,1085.0,1226.1,521607,4,True
DCMSHRIRAM,2026-04-20,1226.5,1239.9,1182.5,1187.1,300601,5,True
DCMSHRIRAM,2026-04-27,1186.1,1260.0,1162.5,1227.5,522520,5,True
DCMSHRIRAM,2026-05-04,1232.3,1325.0,1203.7,1231.8,554367,5,True
DCMSHRIRAM,2026-05-11,1229.7,1277.7,1114.1,1127.2,717833,5,True
DCMSHRIRAM,2026-05-18,1120.0,1128.7,1081.9,1111.9,156830,5,True
DCMSHRIRAM,2026-05-25,1121.9,1121.9,1022.1,1036.7,176298,5,True
DCMSHRIRAM,2026-06-01,1036.9,1060.9,1011.2,1027.9,254496,5,True
DCMSHRIRAM,2026-06-08,1027.9,1053.6,985.2,1027.8,241186,5,True
DCMSHRIRAM,2026-06-15,1050.1,1085.6,1032.1,1053.7,222151,5,True
DCMSHRIRAM,2026-06-22,1057.0,1066.8,1027.9,1045.6,131353,5,True
DCMSHRIRAM,2026-06-29,1051.4,1065.0,1002.0,1025.9,553363,5,True
DCMSHRIRAM,2026-07-06,1050.0,1070.3,1015.0,1054.9,454394,5,True
DCMSHRIRAM,2026-07-13,1038.0,1054.5,1008.2,1022.9,312432,5,True
DCMSHRIRAM,2026-07-20,1027.0,1070.0,992.6,1005.8,198870,5,True
DCMSHRIRAM,2026-07-27,1016.6,1187.5,1012.6,1033.9,3088649,5,True
DCMSHRIRAM,2026-08-03,1045.9,1045.9,1006.5,1016.8,392956,5,True
DCMSHRIRAM,2026-08-10,1020.5,1030.0,969.1,1024.7,479462,5,True
DCMSHRIRAM,2026-08-17,1024.7,1099.9,1013.2,1082.1,930161,5,True
DCMSHRIRAM,2026-08-24,1076.9,1119.5,1015.1,1022.3,477811,5,True
DCMSHRIRAM,2026-08-31,1022.3,1052.5,1008.5,1020.9,539494,5,True
DCMSHRIRAM,2026-09-07,1019.9,1025.4,985.7,1000.0,224344,5,True
DEEPAKFERT,2026-03-09,979.9,1026.0,940.0,943.55,1087889,3,True
DEEPAKFERT,2026-03-16,943.95,954.0,903.35,908.55,1653153,5,True
DEEPAKFERT,2026-03-23,903.0,1038.6,866.4,950.55,8438318,4,True
DEEPAKFERT,2026-03-30,917.5,1005.0,905.0,992.75,1921736,3,True
DEEPAKFERT,2026-04-06,992.75,1091.8,959.6,1088.85,2100587,5,True
DEEPAKFERT,2026-04-13,1049.9,1254.0,1034.0,1230.35,6748839,4,True
DEEPAKFERT,2026-04-20,1225.0,1292.5,1199.0,1221.9,2313991,5,True
DEEPAKFERT,2026-04-27,1232.9,1284.85,1205.5,1265.25,1425844,5,True
DEEPAKFERT,2026-05-04,1260.0,1364.4,1259.0,1342.0,1902599,5,True
DEEPAKFERT,2026-05-11,1325.0,1334.0,1211.0,1318.5,1959372,5,True
DEEPAKFERT,2026-05-18,1312.0,1485.0,1252.8,1473.9,4358601,5,True
DEEPAKFERT,2026-05-25,1487.9,1503.4,1344.2,1410.1,1848974,5,True
DEEPAKFERT,2026-06-01,1425.4,1474.6,1376.3,1425.8,1132895,5,True
DEEPAKFERT,2026-06-08,1402.0,1584.0,1398.6,1554.6,3027021,5,True
DEEPAKFERT,2026-06-15,1585.0,1592.9,1503.0,1563.3,1840060,5,True
DEEPAKFERT,2026-06-22,1570.0,1625.0,1557.0,1566.4,1060524,5,True
DEEPAKFERT,2026-06-29,1566.0,1680.0,1537.1,1649.3,1129311,5,True
DEEPAKFERT,2026-07-06,1650.0,1655.0,1510.0,1526.2,1071679,5,True
DEEPAKFERT,2026-07-13,1498.6,1642.0,1475.7,1594.0,2334974,5,True
DEEPAKFERT,2026-07-20,1598.0,1633.8,1559.2,1573.2,692127,5,True
DEEPAKFERT,2026-07-27,1578.2,1668.0,1511.2,1552.8,4162285,5,True
DEEPAKFERT,2026-08-03,1562.0,1681.0,1530.0,1537.8,3353062,5,True
DEEPAKFERT,2026-08-10,1539.7,1557.0,1444.6,1496.4,1421093,5,True
DEEPAKFERT,2026-08-17,1502.0,1528.5,1437.0,1449.2,894615,5,True
DEEPAKFERT,2026-08-24,1450.0,1508.0,1430.0,1436.3,1135551,5,True
DEEPAKFERT,2026-08-31,1425.3,1435.9,1351.1,1362.1,1984365,5,True
DEEPAKFERT,2026-09-07,1349.9,1366.7,1316.0,1320.4,770398,4,True
DEEPAKNTR,2026-03-09,1493.0,1504.9,1442.0,1448.4,248809,3,True
